#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name;Adjustment coefficient ind.
NLIX00007327;11-12-2025;;NLIX00007327;NL;ELTFP;Euronext Luxury Transatlantic FB;XAMS;992561.565420452;29968.07;30022.27;30022.26515597;29798946500.67758199;10;EUR;1;;NLIX00007343;NLIX00007335;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00007129;11-12-2025;;NLIX00007129;NL;ETSE5;Euronext Transatlantic Selection FB D50P;XAMS;;1097.06;1094.75;1094.7549724;;;;;NLIX00007111;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;360;0;;CALCULATED
NLIX00007111;11-12-2025;;NLIX00007111;NL;ETSEG;Euronext Transatlantic Selection FB GR;XAMS;;56359.49;56248.23;56248.23356518;;;;;NLIX00007095;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00007103;11-12-2025;;NLIX00007103;NL;ETSEN;Euronext Transatlantic Selection FB NR;XAMS;;52717.03;52612.96;52612.96258658;;;;;NLIX00007095;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00007095;11-12-2025;;NLIX00007095;NL;ETSEP;Euronext Transatlantic Selection FB PR;XAMS;1016817.13972261;43851.41;43764.85;43764.84540569;44500844925.81558656;10;EUR;1;;NLIX00007111;NLIX00007103;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00006949;11-12-2025;;NLIX00006949;NL;ETD50;EN Multi Sector Transatlantic Top40 D50P;XAMS;;1011.22;1016.56;1016.5560242;;;;;NLIX00006923;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;365;0;;CALCULATED
NLIX00006931;11-12-2025;;NLIX00006931;NL;EMTD5;EN Multi Sector Transatlantic Top40 D5%;XAMS;;2429.13;2441.94;2441.94322253;;;;;NLIX00006915;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NLIX00006923;11-12-2025;;NLIX00006923;NL;EMSTG;EN Multi Sector Transatlantic Top40 GR;XAMS;;4347.98;4371.51;4371.50753182;;;;;NLIX00006907;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00006915;11-12-2025;;NLIX00006915;NL;EMSTN;EN Multi Sector Transatlantic Top40 NR;XAMS;;4102.75;4124.95;4124.94755838;;;;;NLIX00006907;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00006907;11-12-2025;;NLIX00006907;NL;EMSTP;EN Multi Sector Transatlantic Top40;XAMS;89614551.4406606;3482.51;3501.35;3501.35299413;313772178004.7966631;40;EUR;1;;NLIX00006923;NLIX00006915;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00006790;11-12-2025;;NLIX00006790;NL;EG60G;EN iCubed Good Health & Wellbeing 60 GR;XAMS;;7684.74;7672.97;7672.97498509;;;;;NLIX00006774;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00006782;11-12-2025;;NLIX00006782;NL;EG60N;EN iCubed Good Health & Wellbeing 60 NR;XAMS;;6958.94;6948.29;6948.29146958;;;;;NLIX00006774;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00006774;11-12-2025;;NLIX00006774;NL;EG60;EN iCubed Good Health & Wellbeing 60;XAMS;176952643.204999;5275.31;5267.24;5267.23802621;932051691127.41552349;61;EUR;1;;NLIX00006790;NLIX00006782;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00006766;11-12-2025;;NLIX00006766;NL;EGHWG;EN iCubed Good Health & Wellbeing GR;XAMS;;7637.01;7620.17;7620.1689119;;;;;NLIX00006741;;;.01006960083638;;US58463J3041;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00006758;11-12-2025;;NLIX00006758;NL;EGHWN;EN iCubed Good Health & Wellbeing NR;XAMS;;6984.63;6969.22;6969.2219992;;;;;NLIX00006741;;;;.00704872058547;US58463J3041;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00006741;11-12-2025;;NLIX00006741;NL;EGHW;EN iCubed Good Health & Wellbeing;XAMS;199962910.446713;5420.69;5408.73;5408.72760061;1081544912832.2761871;592;EUR;1;;NLIX00006766;NLIX00006758;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00006576;11-12-2025;;NLIX00006576;NL;ETP50;EN Transatlantic Pharma Fixed BasketD50P;XAMS;;963.92;967.32;967.32277461;;;;;NLIX00006550;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;360;0;;CALCULATED
NLIX00006568;11-12-2025;;NLIX00006568;NL;ETPD5;EN Transatlantic Pharma Fixed Basket D5%;XAMS;;3213.96;3225.32;3225.32110508;;;;;NLIX00006543;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;360;0;;CALCULATED
NLIX00006550;11-12-2025;;NLIX00006550;NL;ETPFG;EN Transatlantic Pharma Fixed Basket GR;XAMS;;8099.98;8129.73;8129.73111899;;;;;NLIX00006535;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00006543;11-12-2025;;NLIX00006543;NL;ETPFN;EN Transatlantic Pharma Fixed Basket NR;XAMS;;7213.70;7240.19;7240.18815862;;;;;NLIX00006535;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00006535;11-12-2025;;NLIX00006535;NL;ETPFB;EN Transatlantic Pharma Fixed Basket;XAMS;1016757.80100329;4682.43;4699.63;4699.6298495;4778385311.31051418;10;EUR;1;;NLIX00006550;NLIX00006543;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00006527;11-12-2025;;NLIX00006527;NL;ETM50;EN Transatlantic Market Leaders D 50 P;XAMS;;935.78;931.23;931.23225059;;;;;NLIX00006501;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;365;0;;CALCULATED
NLIX00006519;11-12-2025;;NLIX00006519;NL;ETMD5;EN Transatlantic Market Leaders D 5 %;XAMS;;6353.91;6323.07;6323.06573601;;;;;NLIX00006493;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NLIX00006501;11-12-2025;;NLIX00006501;NL;ETMLG;EN Transatlantic Market Leaders GR;XAMS;;15092.66;15021.46;15021.46323849;;;;;NLIX00006485;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00006493;11-12-2025;;NLIX00006493;NL;ETMLN;EN Transatlantic Market Leaders NR;XAMS;;14103.02;14036.49;14036.48959924;;;;;NLIX00006485;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00006485;11-12-2025;;NLIX00006485;NL;ETML;EN Transatlantic Market Leaders;XAMS;251616682.280611;11657.65;11602.66;11602.65566241;2919421723421.1150120;30;EUR;1;;NLIX00006501;NLIX00006493;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00005966;11-12-2025;;NLIX00005966;NL;ESED5;Euronext Silver Economy Decrement 5 %;XAMS;;5139.87;5125.59;5125.59061861;;;;;NLIX00005933;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NLIX00005958;11-12-2025;;NLIX00005958;NL;ESD5P;Euronext Silver Economy Decrement 50 P;XAMS;;8761.16;8737.87;8737.87398132;;;;;NLIX00005941;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;365;0;;CALCULATED
NLIX00005941;11-12-2025;;NLIX00005941;NL;ESECG;Euronext Silver Economy GR;XAMS;;12440.86;12407.99;12407.99032724;;;;;NLIX00005925;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00005933;11-12-2025;;NLIX00005933;NL;ESECN;Euronext Silver Economy NR;XAMS;;11409.39;11379.25;11379.24922245;;;;;NLIX00005925;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00005925;11-12-2025;;NLIX00005925;NL;ESECP;Euronext Silver Economy;XAMS;120745840.443258;8983.66;8959.93;8959.92999221;1081874277222.5937125;25;EUR;1;;NLIX00005941;NLIX00005933;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00005701;11-12-2025;;NLIX00005701;FR;TTI50;EN Transatlantic Sector Titans D50P;XPAR;;1097.71;1096.19;1096.18745024;;;;;NLIX00005503;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;365;0;;CALCULATED
NLIX00005651;11-12-2025;;NLIX00005651;NL;EIAD3;EN Intelligence Artificielle D 3.75 %;XAMS;;23272.83;22905.19;22905.19062459;;;;;NLIX00005636;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.0375;1;365;0;;CALCULATED
NLIX00005644;11-12-2025;;NLIX00005644;NL;EIAGR;EN Intelligence Artificielle GR;XAMS;;44049.50;43358.19;43358.18622412;;;;;NLIX00005628;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00005636;11-12-2025;;NLIX00005636;NL;EIANR;EN Intelligence Artificielle NR;XAMS;;42314.32;41650.24;41650.236772;;;;;NLIX00005628;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00005628;11-12-2025;;NLIX00005628;NL;EIAPR;EN Intelligence Artificielle PR;XAMS;1015270.39681239;37780.48;37187.55;37187.55334023;37755422036.2162428;20;EUR;1;;NLIX00005644;NLIX00005636;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00005511;11-12-2025;;NLIX00005511;FR;TTID5;EN Transatlantic Sector Titans D5%;XPAR;;3569.83;3564.84;3564.83846867;;;;;NLIX00005495;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NLIX00005503;11-12-2025;;NLIX00005503;FR;TTITG;Euronext Transatlantic Sector Titans GR;XPAR;;8724.48;8713.48;8713.47774965;;;;;NLIX00005487;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00005495;11-12-2025;;NLIX00005495;FR;TTITN;Euronext Transatlantic Sector Titans NR;XPAR;;7922.64;7912.65;7912.65115942;;;;;NLIX00005487;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00005487;11-12-2025;;NLIX00005487;FR;TTIT;Euronext Transatlantic Sector Titans PR;XPAR;813938974.338217;5746.58;5739.33;5739.32989982;4671464292049.3050638;40;EUR;1;;NLIX00005503;NLIX00005495;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00005461;11-12-2025;;NLIX00005461;NL;UML1D;Euronext US Market Leaders 100 D50P;XAMS;;1026.40;1013.7;1013.69677375;;;;;NLIX00005453;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;365;0;;CALCULATED
NLIX00005453;11-12-2025;;NLIX00005453;NL;UML1G;Euronext US Market Leaders 100 GR;XAMS;;20327.48;20078.67;20078.67229934;;;;;NLIX00005438;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00005446;11-12-2025;;NLIX00005446;NL;UML1N;Euronext US Market Leaders 100 NR;XAMS;;19222.88;18987.6;18987.59876295;;;;;NLIX00005438;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00005438;11-12-2025;;NLIX00005438;NL;UML1P;Euronext US Market Leaders 100;XAMS;508447879.686537;16795.74;16590.17;16590.16769803;8435235589705.5788272;100;EUR;1;;NLIX00005453;NLIX00005446;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00005362;11-12-2025;;NLIX00005362;NL;GIC50;EN Global Industry Champions 30 D50P;XAMS;;882.84;882.8;882.79830461;;;;;NLIX00005347;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;365;0;;CALCULATED
NLIX00005354;11-12-2025;;NLIX00005354;NL;GICD5;EN Global Industry Champions 30 D5%;XAMS;;2556.19;2556.1;2556.09767154;;;;;NLIX00005339;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NLIX00005347;11-12-2025;;NLIX00005347;NL;GICG;EN Global Industry Champions 30 GR;XAMS;;7854.99;7855.79;7855.79241139;;;;;NLIX00005321;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00005339;11-12-2025;;NLIX00005339;NL;GICN;EN Global Industry Champions 30 NR;XAMS;;6962.29;6963.01;6963.00942832;;;;;NLIX00005321;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00005321;11-12-2025;;NLIX00005321;NL;GICP;EN Global Industry Champions 30;XAMS;698451947.458023;4836.97;4837.47;4837.46623468;3378737712377.9457568;30;EUR;1;;NLIX00005347;NLIX00005339;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00005222;11-12-2025;;NLIX00005222;NL;UUTIG;Euronext US Utilities GR;XAMS;;5987.02;5979.23;5979.22938297;;;;;NLIX00005206;;;1.07627961952104;;US8168511090;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00005214;11-12-2025;;NLIX00005214;NL;UUTIN;Euronext US Utilities NR;XAMS;;5100.53;5093.43;5093.43062176;;;;;NLIX00005206;;;;.75339573366473;US8168511090;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00005206;11-12-2025;;NLIX00005206;NL;UUTI;Euronext US Utilities PR;XAMS;336099360.488678;3503.69;3498.06;3498.05572866;1175694293355.2871888;29;EUR;1;;NLIX00005222;NLIX00005214;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00005198;11-12-2025;;NLIX00005198;NL;UBMAG;Euronext US Basic Mat GR;XAMS;;4692.99;4783.58;4783.5806454;;;;;NLIX00005172;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00005180;11-12-2025;;NLIX00005180;NL;UBMAN;Euronext US Basic Mat NR;XAMS;;4224.44;4305.99;4305.98512814;;;;;NLIX00005172;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00005172;11-12-2025;;NLIX00005172;NL;UBMA;Euronext US Basic Mat PR;XAMS;148045406.483246;3205.82;3267.7;3267.70484057;483768691389.87427331;10;EUR;1;;NLIX00005198;NLIX00005180;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00005164;11-12-2025;;NLIX00005164;NL;UHECG;Euronext US Health Care GR;XAMS;;7805.07;7800.61;7800.61161722;;;;;NLIX00005149;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00005156;11-12-2025;;NLIX00005156;NL;UHECN;Euronext US Health Care NR;XAMS;;7191.77;7187.66;7187.6610538;;;;;NLIX00005149;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00005149;11-12-2025;;NLIX00005149;NL;UHEC;Euronext US Health Care PR;XAMS;754578709.375571;5915.36;5911.98;5911.98293568;4461056453457.3526713;44;EUR;1;;NLIX00005164;NLIX00005156;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00005131;11-12-2025;;NLIX00005131;NL;UTELG;Euronext US Telecom GR;XAMS;;6620.87;6549.83;6549.83026857;;;;;NLIX00005115;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00005123;11-12-2025;;NLIX00005123;NL;UTELN;Euronext US Telecom NR;XAMS;;5715.64;5654.31;5654.31454964;;;;;NLIX00005115;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00005115;11-12-2025;;NLIX00005115;NL;UTEL;Euronext US Telecom PR;XAMS;210313224.903589;4053.41;4009.92;4009.91863671;843338920088.16795862;8;EUR;1;;NLIX00005131;NLIX00005123;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00005107;11-12-2025;;NLIX00005107;NL;UINDG;Euronext US Industrials GR;XAMS;;9583.88;9655.98;9655.97517818;;;;;NLIX00005081;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00005099;11-12-2025;;NLIX00005099;NL;UINDN;Euronext US Industrials NR;XAMS;;8841.74;8908.25;8908.25426968;;;;;NLIX00005081;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00005081;11-12-2025;;NLIX00005081;NL;UIND;Euronext US Industrials PR;XAMS;770322637.349488;7277.04;7331.79;7331.78537247;5647840244599.5553766;89;EUR;1;;NLIX00005107;NLIX00005099;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00005073;11-12-2025;;NLIX00005073;NL;UFING;Euronext US Financials GR;XAMS;;7874.73;7897.99;7897.99368476;;;;;NLIX00005057;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00005065;11-12-2025;;NLIX00005065;NL;UFINN;Euronext US Financials NR;XAMS;;7187.00;7208.24;7208.23796796;;;;;NLIX00005057;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00005057;11-12-2025;;NLIX00005057;NL;UFIN;Euronext US Financials PR;XAMS;888401363.255077;5775.82;5792.88;5792.88094265;5146403326624.3468933;62;EUR;1;;NLIX00005073;NLIX00005065;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00005040;11-12-2025;;NLIX00005040;NL;UCDIG;Euronext US Consumer Discretionary GR;XAMS;;12758.55;12697.38;12697.38122279;;;;;NLIX00005024;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00005032;11-12-2025;;NLIX00005032;NL;UCDIN;Euronext US Consumer Discretionary NR;XAMS;;12029.46;11971.78;11971.78433092;;;;;NLIX00005024;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00005024;11-12-2025;;NLIX00005024;NL;UCDI;Euronext US Consumer Discretionary PR;XAMS;629547546.832914;10454.98;10404.85;10404.85303473;6550349703173.6916319;63;EUR;1;;NLIX00005040;NLIX00005032;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00005016;11-12-2025;;NLIX00005016;NL;UCSTG;Euronext US Consumer Staples GR;XAMS;;5084.71;5046.67;5046.66640099;;;;;NLIX00004993;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00005008;11-12-2025;;NLIX00005008;NL;UCSTN;Euronext US Consumer Staples NR;XAMS;;4408.91;4375.93;4375.9298984;;;;;NLIX00004993;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00004993;11-12-2025;;NLIX00004993;NL;UCST;Euronext US Consumer Staples PR;XAMS;558261871.270245;3155.50;3131.89;3131.89276848;1748416317551.1573614;28;EUR;1;;NLIX00005016;NLIX00005008;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00004985;11-12-2025;;NLIX00004985;NL;UENRG;Euronext US Energy GR;XAMS;;3062.28;3020.74;3020.74147745;;;;;NLIX00004969;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00004977;11-12-2025;;NLIX00004977;NL;UENRN;Euronext US Energy NR;XAMS;;2628.92;2593.26;2593.2584573;;;;;NLIX00004969;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00004969;11-12-2025;;NLIX00004969;NL;UENR;Euronext US Energy PR;XAMS;806726807.478681;1835.72;1810.82;1810.81912509;1460836331702.3081672;26;EUR;1;;NLIX00004985;NLIX00004977;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00004951;11-12-2025;;NLIX00004951;NL;UTECG;Euronext US Technology GR;XAMS;;25715.04;25290.52;25290.52422365;;;;;NLIX00004936;;;.24962151696365;;US40434L1052;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00004944;11-12-2025;;NLIX00004944;NL;UTECN;Euronext US Technology NR;XAMS;;24306.89;23905.53;23905.52819016;;;;;NLIX00004936;;;;.17473506187455;US40434L1052;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00004936;11-12-2025;;NLIX00004936;NL;UTEC;Euronext US Technology PR;XAMS;970290929.211143;21297.42;20945.58;20945.57789402;20323304237651.815213;82;EUR;1;;NLIX00004951;NLIX00004944;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00004910;11-12-2025;;NLIX00004910;NL;DWREN;EN Developed World Real Estate TM NR;XAMS;;2701.113;2715.482;2715.48202567;;;;;NLIX00004894;;;;.07036764870046;GG00B1W3VF54 US58463J3041;WM ;TR1;Indices;;;;;0;;CALCULATED
NLIX00004902;11-12-2025;;NLIX00004902;NL;DWREG;EN Developed World Real Estate TM GR;XAMS;;3102.116;3118.638;3118.6378302;;;;;NLIX00004894;;;.08137176274707;;GG00B1W3VF54 US58463J3041;WM ;TR1;Indices;;;;;0;;CALCULATED
NLIX00004894;11-12-2025;;NLIX00004894;NL;DWREP;EN Developed World Real Estate TM;XAMS;1253644313.53197;1760.727;1770.023;1770.02296925;2218979230221.0541169;396;USD;1;;NLIX00004902;NLIX00004910;;;;WM ;EU Price;Indices;;;;;0;;CALCULATED
NLIX00004829;11-12-2025;;NLIX00004829;NL;EUREN;Euronext USA Real Estate Total Market NR;XAMS;;3388.110;3403.338;3403.3375695;;;;;NLIX00004803;;;;0;;WM ;TR1;Indices;;;;;0;;CALCULATED
NLIX00004811;11-12-2025;;NLIX00004811;NL;EUREG;Euronext USA Real Estate Total Market GR;XAMS;;4002.853;4020.843;4020.84269645;;;;;NLIX00004803;;;0;;;WM ;TR1;Indices;;;;;0;;CALCULATED
NLIX00004803;11-12-2025;;NLIX00004803;NL;EUREP;Euronext USA Real Estate Total Market;XAMS;617464080.674497;2295.773;2306.091;2306.09073846;1423928197774.634;92;USD;1;;NLIX00004811;NLIX00004829;;;;WM ;EU Price;Indices;;;;;0;;CALCULATED
NLIX00003979;11-12-2025;;NLIX00003979;NL;TUTIG;Euronext Transatlantic Utilities GR;XAMS;;4415.25;4404.62;4404.62228546;;;;;NLIX00003953;;;.50546969588935;;US8168511090;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003961;11-12-2025;;NLIX00003961;NL;TUTIN;Euronext Transatlantic Utilities NR;XAMS;;3786.00;3776.64;3776.64454236;;;;;NLIX00003953;;;;.35382878712255;US8168511090;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003953;11-12-2025;;NLIX00003953;NL;TUTI;Euronext Transatlantic Utilities PR;XAMS;715645061.948887;2353.88;2347.7;2347.70378285;1680122619114.2019792;55;EUR;1;;NLIX00003979;NLIX00003961;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00003946;11-12-2025;;NLIX00003946;NL;TBMAG;Euronext Transatlantic Basic Mat GR;XAMS;;3500.35;3544.24;3544.23659571;;;;;NLIX00003920;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003938;11-12-2025;;NLIX00003938;NL;TBMAN;Euronext Transatlantic Basic Mat NR;XAMS;;3208.40;3248.63;3248.62649869;;;;;NLIX00003920;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003920;11-12-2025;;NLIX00003920;NL;TBMA;Euronext Transatlantic Basic Mat PR;XAMS;450544735.86601;2252.35;2280.59;2280.58818783;1027507002702.9902772;38;EUR;1;;NLIX00003946;NLIX00003938;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00003912;11-12-2025;;NLIX00003912;NL;THECG;Euronext Transatlantic Health Care GR;XAMS;;6769.15;6771.73;6771.73189117;;;;;NLIX00003896;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003904;11-12-2025;;NLIX00003904;NL;THECN;Euronext Transatlantic Health Care NR;XAMS;;6196.95;6199.32;6199.3151627;;;;;NLIX00003896;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003896;11-12-2025;;NLIX00003896;NL;THEC;Euronext Transatlantic Health Care PR;XAMS;1256649173.32813;4847.09;4848.94;4848.94090676;6093417582002.8610733;86;EUR;1;;NLIX00003912;NLIX00003904;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00003888;11-12-2025;;NLIX00003888;NL;TTELG;Euronext Transatlantic Telecom GR;XAMS;;4108.29;4075.81;4075.81033138;;;;;NLIX00003862;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003870;11-12-2025;;NLIX00003870;NL;TTELN;Euronext Transatlantic Telecom NR;XAMS;;3561.72;3533.56;3533.56263918;;;;;NLIX00003862;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003862;11-12-2025;;NLIX00003862;NL;TTEL;Euronext Transatlantic Telecom PR;XAMS;515980992.060178;2336.20;2317.73;2317.729125;1195904173242.3518113;25;EUR;1;;NLIX00003888;NLIX00003870;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00003854;11-12-2025;;NLIX00003854;NL;TINDG;Euronext Transatlantic Industrials GR;XAMS;;8239.64;8303.7;8303.70453492;;;;;NLIX00003839;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003847;11-12-2025;;NLIX00003847;NL;TINDN;Euronext Transatlantic Industrials NR;XAMS;;7590.27;7649.28;7649.28288065;;;;;NLIX00003839;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003839;11-12-2025;;NLIX00003839;NL;TIND;Euronext Transatlantic Industrials PR;XAMS;1285181998.98899;6063.97;6111.11;6111.11402178;7853893734562.2727845;204;EUR;1;;NLIX00003854;NLIX00003847;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00003821;11-12-2025;;NLIX00003821;NL;TFING;Euronext Transatlantic Financials GR;XAMS;;5679.83;5711.43;5711.43271099;;;;;NLIX00003805;;;.04794559401411;;GB00B17BBQ50;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003813;11-12-2025;;NLIX00003813;NL;TFINN;Euronext Transatlantic Financials NR;XAMS;;5118.97;5147.46;5147.46053013;;;;;NLIX00003805;;;;.04794559401411;GB00B17BBQ50;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003805;11-12-2025;;NLIX00003805;NL;TFINP;Euronext Transatlantic Financials PR;XAMS;2155198346.48694;3659.23;3679.55;3679.54866716;7930157203285.7134054;157;EUR;1;;NLIX00003821;NLIX00003813;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00003797;11-12-2025;;NLIX00003797;NL;TCDIG;Euronext Transatlantic Cons Discret GR;XAMS;;9690.30;9655.51;9655.5053323;;;;;NLIX00003771;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003789;11-12-2025;;NLIX00003789;NL;TCDIN;Euronext Transatlantic Cons Discret NR;XAMS;;9090.49;9057.85;9057.8481519;;;;;NLIX00003771;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003771;11-12-2025;;NLIX00003771;NL;TCDI;Euronext Transatlantic Cons Discret PR;XAMS;1048891002.35363;7553.65;7526.53;7526.53078748;7894510421923.4294000;123;EUR;1;;NLIX00003797;NLIX00003789;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00003763;11-12-2025;;NLIX00003763;NL;TCSTG;Euronext Transatlantic Cons Staples GR;XAMS;;4240.89;4229.36;4229.36138222;;;;;NLIX00003748;;;.13486355670509;;GB0006731235;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003755;11-12-2025;;NLIX00003755;NL;TCSTN;Euronext Transatlantic Cons Staples NR;XAMS;;3769.63;3759.38;3759.38272546;;;;;NLIX00003748;;;;.13486355670509;GB0006731235;ECB;TR1;Indices;;;;;0;;CALCULATED
