#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name;Adjustment coefficient ind.
NLIX00001981;17-12-2025;;NLIX00001981;NL;DEUGT;EN Developed Europe Total Market GR;XAMS;;4053.03;4052.52;4052.52199258;;;;;NLIX00001965;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001973;17-12-2025;;NLIX00001973;NL;DEUNT;EN Developed Europe Total Market NR;XAMS;;3693.31;3692.85;3692.84931186;;;;;NLIX00001965;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001965;17-12-2025;;NLIX00001965;NL;DEUPT;EN Developed Europe Total Market;XAMS;5126645587.34936;2441.11;2440.81;2440.80506444;12513142513184.407408;1280;EUR;1;;NLIX00001981;NLIX00001973;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00001924;17-12-2025;;NLIX00001924;NL;EUKG;Euronext UK GR;XAMS;;3337.11;3366.6;3366.5964645;;;;;NLIX00001908;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001916;17-12-2025;;NLIX00001916;NL;EUKN;Euronext UK NR;XAMS;;3330.39;3359.82;3359.81688551;;;;;NLIX00001908;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001908;17-12-2025;;NLIX00001908;NL;EUKP;Euronext UK;XAMS;1165278419.259;1877.00;1893.59;1893.58547427;2206554288191.8456218;78;EUR;1;;NLIX00001924;NLIX00001916;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00001866;17-12-2025;;NLIX00001866;NL;ECHG;Euronext Switzerland GR;XAMS;;5291.16;5299.64;5299.64283442;;;;;NLIX00001841;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001858;17-12-2025;;NLIX00001858;NL;ECHN;Euronext Switzerland NR;XAMS;;4525.54;4532.8;4532.79996179;;;;;NLIX00001841;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001841;17-12-2025;;NLIX00001841;NL;ECHP;Euronext Switzerland;XAMS;450268389.258223;3383.17;3388.59;3388.59439037;1525776938001.2076659;25;EUR;1;;NLIX00001866;NLIX00001858;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00001833;17-12-2025;;NLIX00001833;NL;EJPG;Euronext Japan GR;XAMS;;3987.27;3975.37;3975.37199897;;;;;NLIX00001817;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001825;17-12-2025;;NLIX00001825;NL;EJPN;Euronext Japan NR;XAMS;;3752.63;3741.43;3741.43278443;;;;;NLIX00001817;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001817;17-12-2025;;NLIX00001817;NL;EJPP;Euronext Japan;XAMS;1657842597.86471;2805.65;2797.28;2797.28020035;4637450274296.3146640;341;EUR;1;;NLIX00001833;NLIX00001825;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00001775;17-12-2025;;NLIX00001775;NL;DPAG;Euronext Developed Pacific GR;XAMS;;3240.47;3221.51;3221.50847319;;;;;NLIX00001759;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001767;17-12-2025;;NLIX00001767;NL;DPAN;Euronext Developed Pacific NR;XAMS;;2689.18;2673.44;2673.44192499;;;;;NLIX00001759;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001759;17-12-2025;;NLIX00001759;NL;DPAP;Euronext Developed Pacific;XAMS;785783770.875713;1649.38;1639.73;1639.72979311;1288473060047.7286174;97;EUR;1;;NLIX00001775;NLIX00001767;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00001742;17-12-2025;;NLIX00001742;NL;DASG;Euronext Developed Asia GR;XAMS;;3913.37;3906.05;3906.04620149;;;;;NLIX00001726;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001734;17-12-2025;;NLIX00001734;NL;DASN;Euronext Developed Asia NR;XAMS;;3716.36;3709.41;3709.40981389;;;;;NLIX00001726;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001726;17-12-2025;;NLIX00001726;NL;DASP;Euronext Developed Asia;XAMS;2003805582.21033;2697.30;2692.25;2692.25302851;5394751647260.5946431;401;EUR;1;;NLIX00001742;NLIX00001734;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00001718;17-12-2025;;NLIX00001718;NL;DAPG;Euronext Developed Asia Pacific GR;XAMS;;3773.15;3763.28;3763.28440286;;;;;NLIX00001692;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001700;17-12-2025;;NLIX00001700;NL;DAPN;Euronext Developed Asia Pacific NR;XAMS;;3467.72;3458.65;3458.65338759;;;;;NLIX00001692;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001692;17-12-2025;;NLIX00001692;NL;DAPPR;Euronext Developed Asia Pacific;XAMS;2778159032.29444;2418.00;2411.68;2411.67762707;6700023982631.8395326;504;EUR;1;;NLIX00001718;NLIX00001700;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00001650;17-12-2025;;NLIX00001650;NL;DEZG;Euronext Developed Eurozone GR;XAMS;;3841.65;3830.02;3830.02421141;;;;;NLIX00001635;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001643;17-12-2025;;NLIX00001643;NL;DEZN;Euronext Developed Eurozone NR;XAMS;;3394.76;3384.49;3384.49296403;;;;;NLIX00001635;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001635;17-12-2025;;NLIX00001635;NL;DEZP;Euronext Developed Eurozone;XAMS;2782134564.40538;2249.99;2243.18;2243.17905253;6240825976207.5045;179;EUR;1;;NLIX00001650;NLIX00001643;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00001627;17-12-2025;;NLIX00001627;NL;DEUG;Euronext Developed Europe GR;XAMS;;3976.78;3976.59;3976.59467286;;;;;NLIX00001601;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001619;17-12-2025;;NLIX00001619;NL;DEUN;Euronext Developed Europe NR;XAMS;;3612.77;3612.6;3612.59706312;;;;;NLIX00001601;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001601;17-12-2025;;NLIX00001601;NL;DEUP;Euronext Developed Europe;XAMS;4790649259.14568;2360.52;2360.4;2360.40422593;11307868756237.839044;435;EUR;1;;NLIX00001627;NLIX00001619;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00000272;17-12-2025;;NLIX00000272;NL;TECLG;Euronext Tech Leaders GR;XAMS;;2940.88;2910.29;2910.28703075;;;;;NLIX00000256;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00000264;17-12-2025;;NLIX00000264;NL;TECLN;Euronext Tech Leaders NR;XAMS;;2860.98;2831.22;2831.22383075;;;;;NLIX00000256;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00000256;17-12-2025;;NLIX00000256;NL;TECLP;Euronext Tech Leaders;XAMS;254316165.109835;2613.29;2586.11;2586.11323329;657690400029.31815056;106;EUR;1;;NLIX00000272;NLIX00000264;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLESG0000030;17-12-2025;;NLESG0000030;NL;AESGG;AEX ESG GR;XAMS;;2091.30;2068.15;2068.1481586;;;;;NLESG0000014;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLESG0000022;17-12-2025;;NLESG0000022;NL;AESGN;AEX ESG NR;XAMS;;1953.75;1932.12;1932.123919;;;;;NLESG0000014;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLESG0000014;17-12-2025;;NLESG0000014;NL;AESGP;AEX ESG;XAMS;330841744.994347;1362.86;1347.77;1347.76866351;445898136483.1174866;25;EUR;1;;NLESG0000030;NLESG0000022;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
IE0001477250;17-12-2025;;IE0001477250;IE;ISEQ;ISEQ All Share;XDUB;7961220.23432633;12998.52;12989.11;12989.10594347;103409133062.946;21;EUR;1;;IE0000506851;;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
IE0000516009;17-12-2025;;IE0000516009;IE;ISEFI;ISEQ Financial;XDUB;53066501.0168015;692.95;697.21;697.21404787;36998709980.18;4;EUR;1;;IE0000511505;;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
IE0000511505;17-12-2025;;IE0000511505;IE;ISEFG;ISEQ Financial GR;XDUB;;2076.54;2089.33;2089.33210067;;;;;IE0000516009;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
IE0000506851;17-12-2025;;IE0000506851;IE;ISEQG;ISEQ All Share GR;XDUB;;32441.87;32418.37;32418.36613278;;;;;IE0001477250;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
IE0000506745;17-12-2025;;IE0000506745;IE;ISESG;ISEQ Small GR;XDUB;;2282.48;2282.48;2282.48093861;;;;;IE0000506299;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
IE0000506299;17-12-2025;;IE0000506299;IE;ISESM;ISEQ Small;XDUB;2874.65865799409;1479.32;1479.32;1479.32088012;4252542.576;1;EUR;1;;IE0000506745;;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
IE00B2QF5075;17-12-2025;;IE00B2QF5075;IE;ISECG;ISEQ 20 Capped GR;XDUB;;4170.99;4161.72;4161.71876784;;;;;IE00B2QF4Z54;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
IE00B2QF4Z54;17-12-2025;;IE00B2QF4Z54;IE;ISECA;ISEQ 20 Capped;XDUB;6079448.97288294;2671.42;2665.48;2665.48428064;16204675672.17132387;19;EUR;1;;IE00B2QF5075;;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
IE00B0500488;17-12-2025;;IE00B0500488;IE;ISE2G;ISEQ 20 GR;XDUB;;3366.81;3367.05;3367.05455229;;;;;IE00B0500264;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
IE00B0500264;17-12-2025;;IE00B0500264;IE;ISE20;ISEQ 20;XDUB;40499675.0884734;2160.93;2161.08;2161.08395438;87523197991.17359243;19;EUR;1;;IE00B0500488;;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
IE00B05INISE;17-12-2025;;IE00B050026I;IE;IIRUT;ISEQ 20 REUT INTERN;XDUB;40499675.0884734;2160.93;2161.08;2161.08395438;87523197991.17359243;19;EUR;1;;IE00B050048I;;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
IE00BM7VR750;17-12-2025;;IE00BM7VR750;IE;ISREG;ISEQ Real Estate GR;XDUB;;66.06;65.99;65.99211327;;;;;IE00BM7VR644;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
IE00BM7VR644;17-12-2025;;IE00BM7VR644;IE;ISRE;ISEQ Real Estate;XDUB;9569265.85672812;51.01;50.96;50.95904837;487640681.67;1;EUR;1;;IE00BM7VR750;;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
IE00BMT9LL95;17-12-2025;;IE00BMT9LL95;IE;ISUTG;ISEQ Utilities GR;XDUB;;834.03;826.84;826.84021476;;;;;IE00BMT9LK88;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
IE00BMT9LK88;17-12-2025;;IE00BMT9LK88;IE;ISUT;ISEQ Utilities;XDUB;1297035.285485;597.42;592.27;592.27467811;768201156.21;1;EUR;1;;IE00BMT9LL95;;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
IE00BL6TX979;17-12-2025;;IE00BL6TX979;IE;ISEHC;ISEQ Health Care;XDUB;17937.2109980288;1857.12;1857.12;1857.11667236;33311493.6;1;EUR;1;;IE00BL6TXB96;;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
IE00BL6TX862;17-12-2025;;IE00BL6TX862;IE;ISCSG;ISEQ Consumer Staples GR;XDUB;;760.42;763.73;763.73009596;;;;;IE00BL6TX755;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
IE00BL6TX755;17-12-2025;;IE00BL6TX755;IE;ISECS;ISEQ Consumer Staples;XDUB;24538524.8773537;700.57;703.62;703.61738064;17265732598.88;5;EUR;1;;IE00BL6TX862;;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
IE00BL6TX649;17-12-2025;;IE00BL6TX649;IE;ISCGG;ISEQ Consumer Discretionary GR;XDUB;;2583.15;2576.07;2576.06955527;;;;;IE00BL6TX532;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
IE00BL6TX532;17-12-2025;;IE00BL6TX532;IE;ISCG;ISEQ Consumer Discretionary;XDUB;13528455.8857652;2462.90;2456.15;2456.1493398;33227907992.34;3;EUR;1;;IE00BL6TX649;;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
IE00BL6TX425;17-12-2025;;IE00BL6TX425;IE;ISEBG;ISEQ Basic Materials GR;XDUB;;1383.62;1305.9;1305.90170056;;;;;IE00BL6TX318;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
IE00BL6TX318;17-12-2025;;IE00BL6TX318;IE;ISEBM;ISEQ Basic Materials;XDUB;271893.786038179;934.75;882.24;882.2374763;239874887.616;2;EUR;1;;IE00BL6TX425;;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
IE00BL6TXD11;17-12-2025;;IE00BL6TXD11;IE;ISING;ISEQ Industrials GR;XDUB;;1634.51;1605.12;1605.11573211;;;;;IE00BL6TXC04;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
IE00BL6TXC04;17-12-2025;;IE00BL6TXC04;IE;ISEIN;ISEQ Industrials;XDUB;10117174.2796287;1448.15;1422.11;1422.11193311;14387754272.45;4;EUR;1;;IE00BL6TXD11;;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
IE00BL6TXB96;17-12-2025;;IE00BL6TXB96;IE;ISHCG;ISEQ Health Care GR;XDUB;;1863.70;1863.7;1863.70362122;;;;;IE00BL6TX979;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
IE00BINISEGR;17-12-2025;;IE00B050048I;IE;IIRUG;ISEQ 20 GROSS REUT INTERN;XDUB;;3366.81;3367.05;3367.05455229;;;;;IE00B050026I;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014005WN0;17-12-2025;;FR0014005WN0;FR;MESGP;MIB ESG;XPAR;101637905.593235;1904.22;1907.07;1907.06583408;193830177204.22931251;38;EUR;1;;FR0014005WM2;FR0014005WL4;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0014005WM2;17-12-2025;;FR0014005WM2;FR;MESGG;MIB ESG GR;XPAR;;3365.91;3370.94;3370.93573516;;;;;FR0014005WN0;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014005WL4;17-12-2025;;FR0014005WL4;FR;MESGN;MIB ESG NR;XPAR;;2932.81;2937.19;2937.19141016;;;;;FR0014005WN0;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014005IN9;17-12-2025;;FR0014005IN9;FR;EZCLN;EN EZ Screened Climate Ambition 35 EW NR;XPAR;;3513.10;3506.78;3506.77565482;;;;;FR0014005IK5;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014005IL3;17-12-2025;;FR0014005IL3;FR;EZCLG;EN EZ Screened Climate Ambition 35 EW GR;XPAR;;3999.89;3992.68;3992.6800543;;;;;FR0014005IK5;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014005IK5;17-12-2025;;FR0014005IK5;FR;EZCLA;EN EZ Screened Climate Ambition 35 EW;XPAR;996078.195001079;2353.65;2349.41;2349.41363331;2340199691.179;36;EUR;1;;FR0014005IL3;FR0014005IN9;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0014005D93;17-12-2025;;FR0014005D93;FR;FRSOG;Euronext France Social GR;XPAR;;3728.60;3722.14;3722.14439687;;;;;FR0014005D77;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014005D85;17-12-2025;;FR0014005D85;FR;FRSON;Euronext France Social NR;XPAR;;3268.61;3262.96;3262.95536154;;;;;FR0014005D77;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014005D77;17-12-2025;;FR0014005D77;FR;FRSOP;Euronext France Social;XPAR;438574882.914121;2288.06;2284.11;2284.10528896;1001751209670.9203036;50;EUR;1;;FR0014005D93;FR0014005D85;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0014005D69;17-12-2025;;FR0014005D69;FR;FRSOC;Euronext France Social Decrement 3.75%;XPAR;;2048.78;2045.03;2045.02706259;;;;;FR0014005D93;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.0375;1;365;0;;CALCULATED
FR0014004XR2;17-12-2025;;FR0014004XR2;FR;CLAMP;Euronext EZ Scr Clim Amb 40 EW;XPAR;1011880.18236038;3039.78;3037.82;3037.81551698;3073905319.294;41;EUR;1;;FR0014004XP6;FR0014004XO9;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0014004XQ4;17-12-2025;;FR0014004XQ4;FR;CLAMB;Euronext EZ Scr Clim Amb 40 EW Decr 50;XPAR;;1356.80;1355.78;1355.78255599;;;;;FR0014004XP6;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;365;0;;CALCULATED
FR0014004XP6;17-12-2025;;FR0014004XP6;FR;CLAMG;Euronext EZ Scr Clim Amb 40 EW GR;XPAR;;5087.47;5084.18;5084.18350605;;;;;FR0014004XR2;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014004XO9;17-12-2025;;FR0014004XO9;FR;CLAMN;Euronext EZ Scr Clim Amb 40 EW NR;XPAR;;4486.08;4483.18;4483.17721552;;;;;FR0014004XR2;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014004HJ2;17-12-2025;;FR0014004HJ2;FR;ESGCG;EN EZ ESG Leaders Select 40 GR;XPAR;;5485.26;5442.87;5442.87469448;;;;;FR0014004HI4;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014004HI4;17-12-2025;;FR0014004HI4;FR;ESGCP;EN EZ ESG Leaders Select 40;XPAR;967546627.104519;3063.16;3039.5;3039.49518899;2940853318209.6209;41;EUR;1;;FR0014004HJ2;FR0014004HG8;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0014004HH6;17-12-2025;;FR0014004HH6;FR;ESGEC;EN EZ ESG Leaders Select 40 D5%;XPAR;;2036.94;2020.92;2020.91926033;;;;;FR0014004HG8;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FR0014004HG8;17-12-2025;;FR0014004HG8;FR;ESGCN;EN EZ ESG Leaders Select 40 NR;XPAR;;4757.79;4721.03;4721.03265208;;;;;FR0014004HI4;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014004FP3;17-12-2025;;FR0014004FP3;FR;EZSFP;Euronext Eurozone Social Focus;XPAR;967475.478226139;1954.30;1956.98;1956.97942872;1893329608.677;50;EUR;1;;FR0014004FN8;FR0014004FO6;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0014004FO6;17-12-2025;;FR0014004FO6;FR;EZSFN;Euronext Eurozone Social Focus NR;XPAR;;2882.77;2886.72;2886.71945649;;;;;FR0014004FP3;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014004FN8;17-12-2025;;FR0014004FN8;FR;EZSFG;Euronext Eurozone Social Focus GR;XPAR;;3265.42;3269.89;3269.89095504;;;;;FR0014004FP3;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014004FM0;17-12-2025;;FR0014004FM0;FR;EZSFD;Euronext Eurozone Social Focus Decrement 5%;XPAR;;1297.18;1298.78;1298.78427309;;;;;FR0014004FO6;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FR0014003950;17-12-2025;;FR0014003950;FR;FPABG;Euronext France PAB 50 GR;XPAR;;3687.92;3675.68;3675.6750575;;;;;FR0014003927;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014003943;17-12-2025;;FR0014003943;FR;FPABN;Euronext France PAB 50 NR;XPAR;;3254.79;3243.99;3243.98668531;;;;;FR0014003927;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014003935;17-12-2025;;FR0014003935;FR;FPAB5;Euronext France PAB 50 Decrement 5%;XPAR;;1464.78;1459.72;1459.71875562;;;;;FR0014003943;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FR0014003927;17-12-2025;;FR0014003927;FR;FPABP;Euronext France PAB 50;XPAR;977315.282514166;2325.80;2318.08;2318.07876209;2265493800.265;50;EUR;1;;FR0014003950;FR0014003943;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0014003PX8;17-12-2025;;FR0014003PX8;FR;GOVEZ;EN EZ Diversity & Governance 40 EW D5%;XPAR;;1654.96;1648.77;1648.77168715;;;;;FR0014003PT6;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FR0014003PV2;17-12-2025;;FR0014003PV2;FR;CPAB5;Euronext Core Europe PAB 50 Decrement 5%;XPAR;;1843.52;1829.76;1829.76105435;;;;;FR0014003PP4;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FR0014003PU4;17-12-2025;;FR0014003PU4;FR;CPABP;Euronext Core Europe PAB 50;XPAR;985990.503228561;2905.95;2884.66;2884.66361176;2844250926.205;51;EUR;1;;FR0014003PN9;FR0014003PP4;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0014003PT6;17-12-2025;;FR0014003PT6;FR;GOVEN;EN EZ Diversity & Governance 40 EW NR;XPAR;;3677.20;3663.94;3663.94325156;;;;;FR0014003PO7;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014003PS8;17-12-2025;;FR0014003PS8;FR;GOVEG;EN EZ Diversity & Governance 40 EW GR;XPAR;;4219.56;4204.34;4204.34389805;;;;;FR0014003PO7;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014003PR0;17-12-2025;;FR0014003PR0;FR;EPABP;Euronext Eurozone PAB 50;XPAR;983968.306762998;2616.44;2598.75;2598.74571281;2557083418.746;51;EUR;1;;FR0014003PL3;FR0014003PM1;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0014003PP4;17-12-2025;;FR0014003PP4;FR;CPABN;Euronext Core Europe PAB 50 NR;XPAR;;4095.98;4065.97;4065.9711527;;;;;FR0014003PU4;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014003PO7;17-12-2025;;FR0014003PO7;FR;GOVEP;EN EZ Diversity & Governance 40 EW;XPAR;1002794.84559067;2392.88;2384.25;2384.2547853;2390918409.276;41;EUR;1;;FR0014003PS8;FR0014003PT6;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0014003PN9;17-12-2025;;FR0014003PN9;FR;CPABG;Euronext Core Europe PAB 50 GR;XPAR;;4582.16;4548.59;4548.59024935;;;;;FR0014003PU4;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014003PM1;17-12-2025;;FR0014003PM1;FR;EPABN;Euronext Eurozone PAB 50 NR;XPAR;;3749.71;3724.35;3724.35178815;;;;;FR0014003PR0;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014003PL3;17-12-2025;;FR0014003PL3;FR;EPABG;Euronext Eurozone PAB 50 GR;XPAR;;4212.40;4183.92;4183.91848641;;;;;FR0014003PR0;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014003PK5;17-12-2025;;FR0014003PK5;FR;EPAB5;Euronext Eurozone PAB 50 Decrement 5%;XPAR;;1687.64;1675.99;1675.99268189;;;;;FR0014003PM1;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FR0014002G93;17-12-2025;;FR0014002G93;FR;CED5;CAC 40 ESG Decrement 5%;XPAR;;1651.18;1645.25;1645.25158077;;;;;FR0014002B56;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FR0014002G85;17-12-2025;;FR0014002G85;FR;CED45;CAC 40 ESG Decrement 4.5%;XPAR;;1788.44;1782.04;1782.03794159;;;;;FR0014002B56;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.045;1;365;0;;CALCULATED
FR0014002G77;17-12-2025;;FR0014002G77;FR;CED4;CAC 40 ESG Decrement 4%;XPAR;;1937.10;1930.19;1930.19276723;;;;;FR0014002B56;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.04;1;365;0;;CALCULATED
FR0014002G69;17-12-2025;;FR0014002G69;FR;CED3;CAC 40 ESG Decrement 3%;XPAR;;2272.50;2264.46;2264.46431428;;;;;FR0014002B56;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.03;1;365;0;;CALCULATED
FR0014002G51;17-12-2025;;FR0014002G51;FR;CED35;CAC 40 ESG Decrement 3.5%;XPAR;;2098.11;2090.66;2090.66057092;;;;;FR0014002B56;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.035;1;365;0;;CALCULATED
FR0014002B56;17-12-2025;;FR0014002B56;FR;CESGN;CAC 40 ESG NR;XPAR;;3668.94;3656.27;3656.27165558;;;;;FR0014002B31;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014002B49;17-12-2025;;FR0014002B49;FR;CESGG;CAC 40 ESG GR;XPAR;;4211.30;4196.76;4196.75798836;;;;;FR0014002B31;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014002B31;17-12-2025;;FR0014002B31;FR;CESGP;CAC 40 ESG;XPAR;310836744.057376;2581.46;2572.54;2572.54145482;799640409768.18376307;38;EUR;1;;FR0014002B49;FR0014002B56;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0013522570;17-12-2025;;FR0013522570;FR;LC1EG;Euronext Low Carbon 100 Eurozone PAB GR;XPAR;;3127.42;3125.46;3125.45835255;;;;;FR0013522554;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013522562;17-12-2025;;FR0013522562;FR;LC1EZ;Euronext Low Carbon 100 Eurozone PAB NR;XPAR;;2693.34;2691.65;2691.65313278;;;;;FR0013522554;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013522554;17-12-2025;;FR0013522554;FR;LC1EP;Euronext Low Carbon 100 Eurozone PAB;XPAR;764395.982967379;1656.07;1655.04;1655.0358542;1265102758.6166;102;EUR;1;;FR0013522570;FR0013522562;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0013517802;17-12-2025;;FR0013517802;FR;CLEW4;CAC Large 60 Equal Weight Decrement 4%;XPAR;;2150.60;2147.11;2147.10541474;;;;;FR0012663300;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.04;1;365;0;;CALCULATED
FR0013506789;17-12-2025;;FR0013506789;FR;FRREN;CAC Real Estate NR;XPAR;;827.23;824.69;824.68650949;;;;;FR0013506771;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
