#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name;Adjustment coefficient ind.
NL0013217763;16-12-2025;;NL0013217763;FR;ERI5E;EN Responsible Investment Euro 50 EW D5%;XPAR;;972.39;971.3;971.29969291;;;;;NL0013217748;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NL0013217755;16-12-2025;;NL0013217755;FR;ERI5G;EN Responsible Investment Euro 50 EW GR;XPAR;;2731.08;2728.73;2728.72683266;;;;;NL0013217730;;;1.02843442723049;;ES0178430E18;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0013217748;16-12-2025;;NL0013217748;FR;ERI5N;EN Responsible Investment Euro 50 EW NR;XPAR;;2388.46;2386.11;2386.10629139;;;;;NL0013217730;;;;.83303188605669;ES0178430E18;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0013217730;16-12-2025;;NL0013217730;FR;ERI5P;EN Responsible Investment Euro 50 EW;XPAR;879458.160921033;1586.82;1584.42;1584.42271503;1393433487.079;51;EUR;1;;NL0013217755;NL0013217748;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0013110257;16-12-2025;;NL0013110257;NL;CESG1;Euronext Core Europe 100 ESG EW D 5% NR;XAMS;;1389.92;1389.24;1389.23826223;;;;;NL0013110232;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NL0013110240;16-12-2025;;NL0013110240;NL;CEE1G;Euronext Core Europe 100 ESG EW GR;XAMS;;4404.95;4403.39;4403.38949703;;;;;NL0013110224;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0013110232;16-12-2025;;NL0013110232;NL;CEE1N;Euronext Core Europe 100 ESG EW NR;XAMS;;3773.52;3772.18;3772.17963355;;;;;NL0013110224;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0013110224;16-12-2025;;NL0013110224;NL;CEE1P;Euronext Core Europe 100 ESG EW;XAMS;960198.664735449;2407.05;2406.2;2406.19753279;2310427658.071;101;EUR;1;;NL0013110240;NL0013110232;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0013039282;16-12-2025;;NL0013039282;NL;FRENE;EN CDP ENV FR Oil & Gas EW D 5%;XAMS;;949.59;950.77;950.76657342;;;;;NL0013039266;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NL0013039274;16-12-2025;;NL0013039274;NL;FREEG;EN CDP ENV FR Ex Oil & Gas EW GR;XAMS;;3058.28;3062.49;3062.49379975;;;;;NL0013039258;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0013039266;16-12-2025;;NL0013039266;NL;FREEN;EN CDP ENV FR Ex Oil & Gas EW NR;XAMS;;2578.38;2581.94;2581.94000752;;;;;NL0013039258;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0013039258;16-12-2025;;NL0013039258;NL;FREEP;EN CDP ENV FR Ex Oil & Gas EW;XAMS;988838.957937079;1662.18;1664.47;1664.47488373;1645897609.543;40;EUR;1;;NL0013039274;NL0013039266;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0013026941;16-12-2025;;NL0013026941;NL;CESG3;EN Core Europe 30 ESG EW Decrement 5% NR;XAMS;;891.15;890.04;890.03806004;;;;;NL0013026925;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NL0013026933;16-12-2025;;NL0013026933;NL;CEE3G;EN Core Europe 30 ESG EW GR;XAMS;;2879.75;2876.55;2876.54919883;;;;;NL0013026917;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0013026925;16-12-2025;;NL0013026925;NL;CEE3N;EN Core Europe 30 ESG EW NR;XAMS;;2419.59;2416.9;2416.89571661;;;;;NL0013026917;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0013026917;16-12-2025;;NL0013026917;NL;CEE3P;EN Core Europe 30 ESG EW;XAMS;1007905.20143918;1484.78;1483.13;1483.12903583;1494853469.614;30;EUR;1;;NL0013026933;NL0013026925;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0013025729;16-12-2025;;NL0013025729;NL;BESGD;Euronext BeNeLux ESG Leaders 20 D 4.5%;XAMS;;1773.71;1766.95;1766.94847105;;;;;NL0013025703;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.045;1;365;0;;CALCULATED
NL0013025711;16-12-2025;;NL0013025711;NL;BESGG;Euronext BeNeLux ESG Leaders 20 GR;XAMS;;4979.26;4960.9;4960.89696329;;;;;NL0013025695;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0013025703;16-12-2025;;NL0013025703;NL;BESGN;Euronext BeNeLux ESG Leaders 20 NR;XAMS;;4357.23;4341.16;4341.15892451;;;;;NL0013025695;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0013025695;16-12-2025;;NL0013025695;NL;BESGP;Euronext BeNeLux ESG Leaders 20;XAMS;946291.714966041;2351.32;2342.65;2342.65285274;2216832985.586;21;EUR;1;;NL0013025711;NL0013025703;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0013025620;16-12-2025;;NL0013025620;NL;ESG1D;Euronext Eurozone 100 ESG Decrement 5%;XAMS;;1172.01;1169.53;1169.53038955;;;;;NL0013025604;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NL0013025612;16-12-2025;;NL0013025612;NL;ESG1G;Euronext Eurozone 100 ESG GR;XAMS;;3791.11;3784.06;3784.06327861;;;;;NL0013025596;;;1.20108536214618;;ES0178430E18;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0013025604;16-12-2025;;NL0013025604;NL;ESG1N;Euronext Eurozone 100 ESG NR;XAMS;;3181.95;3175.65;3175.64744334;;;;;NL0013025596;;;;.97287914333841;ES0178430E18;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0013025596;16-12-2025;;NL0013025596;NL;ESG1P;Euronext Eurozone 100 ESG;XAMS;836025.591225038;1872.58;1867.9;1867.89553239;1561608466.81;101;EUR;1;;NL0013025612;NL0013025604;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0013025588;16-12-2025;;NL0013025588;NL;ECO5E;EN Climate Objective 50 Euro EW D5%;XAMS;;1683.17;1680.83;1680.83357703;;;;;NL0013025562;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NL0013025570;16-12-2025;;NL0013025570;NL;ECO5G;EN Climate Objective 50 Euro EW GR;XAMS;;4026.92;4022.37;4022.37374892;;;;;NL0013025554;;;1.6067768940566;;ES0178430E18;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0013025562;16-12-2025;;NL0013025562;NL;ECO5N;EN Climate Objective 50 Euro EW NR;XAMS;;3578.08;3573.6;3573.60419886;;;;;NL0013025554;;;;1.30148928418584;ES0178430E18;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0013025554;16-12-2025;;NL0013025554;NL;ECO5P;EN Climate Objective 50 Euro EW;XAMS;853718.493882998;2512.50;2508.06;2508.05787991;2141175395.806;49;EUR;1;;NL0013025570;NL0013025562;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0013025505;16-12-2025;;NL0013025505;NL;FRENV;EN CDP Environment France EW D 5%;XAMS;;993.15;993.31;993.31482853;;;;;NL0013025489;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NL0013025497;16-12-2025;;NL0013025497;NL;FRENG;EN CDP Environment France EW GR;XAMS;;3206.07;3207.05;3207.04939031;;;;;NL0013025471;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0013025489;16-12-2025;;NL0013025489;NL;FRENN;EN CDP Environment France EW NR;XAMS;;2696.61;2697.44;2697.4366006;;;;;NL0013025471;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0013025471;16-12-2025;;NL0013025471;NL;FRENP;EN CDP Environment France EW;XAMS;111137839.903467;1728.26;1728.79;1728.78960978;192133942879.003;40;EUR;1;;NL0013025497;NL0013025489;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0012949176;16-12-2025;;NL0012949176;NL;EZNE1;EN Eurozone Next 100 EW Decrement 5%;XAMS;;1181.59;1179.1;1179.09585157;;;;;NL0012949150;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NL0012949168;16-12-2025;;NL0012949168;NL;EZN1G;EN Eurozone Next 100 EW GR;XAMS;;3718.09;3710.96;3710.96219218;;;;;NL0012949143;;;.64933623143696;;ES0178430E18;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012949150;16-12-2025;;NL0012949150;NL;EZN1N;EN Eurozone Next 100 EW NR;XAMS;;3207.90;3201.56;3201.5616043;;;;;NL0012949143;;;;.52596234746393;ES0178430E18;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012949143;16-12-2025;;NL0012949143;NL;EZN1P;EN Eurozone Next 100 EW;XAMS;945259.359148502;2046.19;2041.62;2041.620171;1929860574.468;100;EUR;1;;NL0012949168;NL0012949150;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0012949135;16-12-2025;;NL0012949135;NL;EZ150;Euronext Eurozone 150 EW Decrement 5%;XAMS;;1211.01;1207.72;1207.71526142;;;;;NL0012949119;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NL0012949127;16-12-2025;;NL0012949127;NL;EZ15G;Euronext Eurozone 150 EW GR;XAMS;;3842.83;3833.05;3833.0529638;;;;;NL0012949101;;;.42958461782914;;ES0178430E18;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012949119;16-12-2025;;NL0012949119;NL;EZ15N;Euronext Eurozone 150 EW NR;XAMS;;3287.74;3279.24;3279.24068615;;;;;NL0012949101;;;;.3479635404416;ES0178430E18;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012949101;16-12-2025;;NL0012949101;NL;EZ15P;Euronext Eurozone 150 EW;XAMS;962949.981985924;2037.03;2031.41;2031.4146896;1956150738.759;151;EUR;1;;NL0012949127;NL0012949119;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0012846299;16-12-2025;;NL0012846299;NL;EZ60;Euronext Eurozone 60 EW Decrement 50P;XAMS;;1622.23;1616.06;1616.05785198;;;;;NL0012846281;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;365;0;;CALCULATED
NL0012846281;16-12-2025;;NL0012846281;NL;EZ60G;Euronext Eurozone 60 EW GR;XAMS;;2303.18;2294.61;2294.61096281;;;;;NL0012846265;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012846273;16-12-2025;;NL0012846273;NL;EZ60N;Euronext Eurozone 60 EW NR;XAMS;;2168.09;2160.02;2160.02094242;;;;;NL0012846265;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012846265;16-12-2025;;NL0012846265;NL;EZ60P;Euronext Eurozone 60 EW;XAMS;1128271.85266592;1785.04;1778.4;1778.40012215;2006518800.6;61;EUR;1;;NL0012846281;NL0012846273;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0012758650;16-12-2025;;NL0012758650;NL;ES1ED;EN Europe Sustainable 100 EW D 50P;XAMS;;1631.09;1628.14;1628.14227353;;;;;NL0012758643;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;365;0;;CALCULATED
NL0012758643;16-12-2025;;NL0012758643;NL;ES1EG;EN Europe Sustainable 100 EW GR;XAMS;;2389.48;2385.36;2385.35972832;;;;;NL0012758627;;;.55361698400247;;ES0178430E18;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012758635;16-12-2025;;NL0012758635;NL;ES1EN;EN Europe Sustainable 100 EW NR;XAMS;;2229.16;2225.18;2225.18015835;;;;;NL0012758627;;;;.448429757042;ES0178430E18;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012758627;16-12-2025;;NL0012758627;NL;ES1EP;EN Europe Sustainable 100 EW;XAMS;1359850.26065718;1734.24;1730.7;1730.69756224;2353489531.1317622;101;EUR;1;;NL0012758643;NL0012758635;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0012758619;16-12-2025;;NL0012758619;NL;CLIE5;EN EZ EnergyTransition Leaders 50 EW D5%;XAMS;;2160.56;2153.44;2153.43864144;;;;;NL0012758593;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NL0012758601;16-12-2025;;NL0012758601;NL;CLE5G;EN EZ EnergyTransition Leaders 50 EW GR;XAMS;;5844.09;5825.63;5825.62672614;;;;;NL0012758585;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012758593;16-12-2025;;NL0012758593;NL;CLE5N;EN EZ EnergyTransition Leaders 50 EW NR;XAMS;;5046.51;5030.57;5030.56869922;;;;;NL0012758585;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012758585;16-12-2025;;NL0012758585;NL;CLE5P;EN EZ EnergyTransition Leaders 50 EW;XAMS;665195.174973391;3270.52;3260.18;3260.18323185;2168658155.358;51;EUR;1;;NL0012758601;NL0012758593;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0012758577;16-12-2025;;NL0012758577;NL;ESGE4;Euronext Eurozone ESG Leaders 40 EW D 5%;XAMS;;2067.08;2063.47;2063.46604027;;;;;NL0012758551;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NL0012758569;16-12-2025;;NL0012758569;NL;ESE4G;Euronext Eurozone ESG Leaders 40 EW GR;XAMS;;5660.45;5651.33;5651.33179881;;;;;NL0012758544;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012758551;16-12-2025;;NL0012758551;NL;ESE4N;Euronext Eurozone ESG Leaders 40 EW NR;XAMS;;4828.23;4820.46;4820.45676716;;;;;NL0012758544;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012758544;16-12-2025;;NL0012758544;NL;ESE4P;Euronext Eurozone ESG Leaders 40 EW;XAMS;656559.20848094;3044.76;3039.85;3039.85380648;1995844009.082;40;EUR;1;;NL0012758569;NL0012758551;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0012731905;16-12-2025;;NL0012731905;NL;EZ40;Euronext Eurozone 40 EW Decrement 5%;XAMS;;1039.75;1034.24;1034.23955714;;;;;NL0012731889;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NL0012731897;16-12-2025;;NL0012731897;NL;EZ40G;Euronext Eurozone 40 EW GR;XAMS;;3038.46;3022.77;3022.771475;;;;;NL0012731871;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012731889;16-12-2025;;NL0012731889;NL;EZ40N;Euronext Eurozone 40 EW NR;XAMS;;2589.42;2576.06;2576.05657333;;;;;NL0012731871;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012731871;16-12-2025;;NL0012731871;NL;EZ40P;Euronext Eurozone 40 EW;XAMS;1005341.41719982;1604.98;1596.69;1596.69362832;1605222235.134;41;EUR;1;;NL0012731897;NL0012731889;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0012730667;16-12-2025;;NL0012730667;NL;FGIND;EN Top 30 Fra Ger Industrials EW D 5%;XAMS;;2034.80;2018.58;2018.581547;;;;;NL0012730642;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NL0012730659;16-12-2025;;NL0012730659;NL;FGING;EN Top 30 Fra Ger Industrials EW GR;XAMS;;6320.54;6271.04;6271.03785744;;;;;NL0012730634;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012730642;16-12-2025;;NL0012730642;NL;FGINN;EN Top 30 Fra Ger Industrials EW NR;XAMS;;5568.16;5524.55;5524.55119085;;;;;NL0012730634;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012730634;16-12-2025;;NL0012730634;NL;FGINP;EN Top 30 Fra Ger Industrials EW;XAMS;888608.582770418;4000.96;3969.63;3969.62993298;3527447228.872;31;EUR;1;;NL0012730659;NL0012730642;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0012730485;16-12-2025;;NL0012730485;NL;EFMED;EN Founding Members Europe 50 EW D 5%;XAMS;;1167.71;1162.75;1162.74581969;;;;;NL0012730469;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NL0012730477;16-12-2025;;NL0012730477;NL;EFMEG;EN Founding Members Europe 50 EW GR;XAMS;;3367.25;3353.41;3353.40957396;;;;;NL0012730451;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012730469;16-12-2025;;NL0012730469;NL;EFMEN;EN Founding Members Europe 50 EW NR;XAMS;;2898.79;2886.87;2886.87304278;;;;;NL0012730451;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012730451;16-12-2025;;NL0012730451;NL;EFMEP;EN Founding Members Europe 50 EW;XAMS;1008317.80052095;1881.50;1873.77;1873.76604214;1889351654.306;51;EUR;1;;NL0012730477;NL0012730469;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0012658785;16-12-2025;;NL0012658785;NL;EFGG;Euronext France Germany Leaders 50 GR;XAMS;;3721.96;3705.14;3705.13784838;;;;;NL0012658769;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012658777;16-12-2025;;NL0012658777;NL;EFGN;Euronext France Germany Leaders 50 NR;XAMS;;3172.85;3158.51;3158.50827961;;;;;NL0012658769;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012658769;16-12-2025;;NL0012658769;NL;EFGP;Euronext France Germany Leaders 50;XAMS;1613222706.60883;1927.09;1918.38;1918.38406336;3094780731009.30225;50;EUR;1;;NL0012658785;NL0012658777;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0012483945;16-12-2025;;NL0012483945;NL;COR3D;Euronext Core Europe 30 EW D 5% GR;XAMS;;1594.28;1584.91;1584.911499;;;;;NL0012483937;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NL0012483937;16-12-2025;;NL0012483937;NL;COR3G;Euronext Core Europe 30 EW GR;XAMS;;4327.87;4303.02;4303.01768607;;;;;NL0012483903;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012483929;16-12-2025;;NL0012483929;NL;COR30;Euronext Core Europe 30 EW D 5% NR;XAMS;;1343.96;1336.06;1336.06085566;;;;;NL0012483911;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NL0012483911;16-12-2025;;NL0012483911;NL;COR3N;Euronext Core Europe 30 EW NR;XAMS;;3648.47;3627.52;3627.51600098;;;;;NL0012483903;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012483903;16-12-2025;;NL0012483903;NL;COR3P;Euronext Core Europe 30 EW;XAMS;1017464.69919097;2225.86;2213.07;2213.07476121;2251725446.2;31;EUR;1;;NL0012483937;NL0012483911;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0012481774;16-12-2025;;NL0012481774;NL;ESG5D;Euronext Euro 50 ESG EW Decrement 50 P;XAMS;;1591.23;1588.83;1588.83239823;;;;;NL0012481766;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;365;0;;CALCULATED
NL0012481766;16-12-2025;;NL0012481766;NL;ESG5G;Euronext Euro 50 ESG EW GR;XAMS;;2286.19;2282.95;2282.94811892;;;;;NL0012481741;;;1.09345259406614;;ES0178430E18;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012481758;16-12-2025;;NL0012481758;NL;ESG5N;Euronext Euro 50 ESG EW NR;XAMS;;2136.98;2133.69;2133.68723251;;;;;NL0012481741;;;;.88569660119357;ES0178430E18;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012481741;16-12-2025;;NL0012481741;NL;ESG50;Euronext Euro 50 ESG EW;XAMS;1183528.94951541;1735.64;1732.09;1732.08522816;2049973010.555;50;EUR;1;;NL0012481766;NL0012481758;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0012375356;16-12-2025;;NL0012375356;NL;COREU;Euronext Core Europe 100 EW D 5% NR;XAMS;;1288.87;1285.66;1285.65615619;;;;;NL0012375349;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NL0012375349;16-12-2025;;NL0012375349;NL;COREN;Euronext Core Europe 100 EW NR;XAMS;;3498.99;3490.75;3490.75382717;;;;;NL0012254635;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012365068;16-12-2025;;NL0012365068;NL;EFGED;EN France Germany Leaders 50 EW D 5%;XAMS;;1344.93;1339.52;1339.52372504;;;;;NL0012365043;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NL0012365050;16-12-2025;;NL0012365050;NL;EFGEG;EN France Germany Leaders 50 EW GR;XAMS;;4239.80;4223.34;4223.33974846;;;;;NL0012365035;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012365043;16-12-2025;;NL0012365043;NL;EFGEN;EN France Germany Leaders 50 EW NR;XAMS;;3651.14;3636.96;3636.96488857;;;;;NL0012365035;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012365035;16-12-2025;;NL0012365035;NL;EFGEW;EN France Germany Leaders 50 EW;XAMS;991490.378665739;2300.03;2291.1;2291.10002357;2271603629.93;50;EUR;1;;NL0012365050;NL0012365043;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0012328843;16-12-2025;;NL0012328843;NL;ECO50;EN Climate Objective 50 EW Decrement 5%;XAMS;;1704.66;1702.37;1702.36665699;;;;;NL0012328827;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NL0012328835;16-12-2025;;NL0012328835;NL;ECOEG;Euronext Climate Objective 50 EW GR;XAMS;;4012.65;4008.29;4008.28945225;;;;;NL0012328819;;;1.66786064146388;;ES0178430E18;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012328827;16-12-2025;;NL0012328827;NL;ECOEN;Euronext Climate Objective 50 EW NR;XAMS;;3623.89;3619.51;3619.50689834;;;;;NL0012328819;;;;1.35096711958575;ES0178430E18;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012328819;16-12-2025;;NL0012328819;NL;ECOEW;Euronext Climate Objective 50 EW;XAMS;869628.50129191;2586.40;2581.92;2581.91934352;2245310649.15913188;50;EUR;1;;NL0012328835;NL0012328827;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0012294268;16-12-2025;;NL0012294268;NL;EBLRD;Euronext BeNeLux Low Risk 20 D 4.5%;XAMS;;1636.31;1633.34;1633.34430734;;;;;NL0012294243;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.045;1;365;0;;CALCULATED
NL0012294250;16-12-2025;;NL0012294250;NL;EBLRG;Euronext BeNeLux Low Risk 20 GR;XAMS;;4849.30;4841.11;4841.11006868;;;;;NL0012294235;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012294243;16-12-2025;;NL0012294243;NL;EBLRN;Euronext BeNeLux Low Risk 20 NR;XAMS;;4203.98;4196.89;4196.88803075;;;;;NL0012294235;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012294235;16-12-2025;;NL0012294235;NL;EBLRE;Euronext BeNeLux Low Risk 20;XAMS;369628.414642482;2405.14;2401.08;2401.07692652;887506257.783;20;EUR;1;;NL0012294250;NL0012294243;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0012254650;16-12-2025;;NL0012254650;NL;EC1ED;Euronext Core Europe 100 EW D 5% GR;XAMS;;1488.04;1484.34;1484.33908259;;;;;NL0012254643;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NL0012254643;16-12-2025;;NL0012254643;NL;EC1EG;Euronext Core Europe 100 EW GR;XAMS;;4033.84;4024.35;4024.34944391;;;;;NL0012254635;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012254635;16-12-2025;;NL0012254635;NL;EC1EW;Euronext Core Europe 100 EW;XAMS;985769.939973151;2314.19;2308.74;2308.74418906;2275890620.663;101;EUR;1;;NL0012254643;NL0012375349;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0011923081;16-12-2025;;NL0011923081;NL;COP5E;EN Climate Orientation Priority 50 EW ER;XAMS;;1821.07;1819.3;1819.29671018;;;;;NL0011923065;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NL0011923073;16-12-2025;;NL0011923073;NL;ECOPG;EN Climate Orientation Priority 50 EW GR;XAMS;;4326.07;4323.01;4323.00599098;;;;;NL0011923057;;;1.742067719266;;ES0178430E18;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0011923065;16-12-2025;;NL0011923065;NL;ECOPN;EN Climate Orientation Priority 50 EW NR;XAMS;;3870.92;3867.69;3867.68718729;;;;;NL0011923057;;;;1.41107485260546;ES0178430E18;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0011923057;16-12-2025;;NL0011923057;NL;ECOP;EN Climate Orientation Priority 50 EW;XAMS;982398.43438525;2575.29;2571.72;2571.72425727;2526457884.0088814;51;EUR;1;;NL0011923073;NL0011923065;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0011923040;16-12-2025;;NL0011923040;NL;ENCEG;Euronext Climate Europe GR;XAMS;;3553.81;3540.67;3540.6736379;;;;;NL0011923024;;;.22307681505666;;ES0178430E18;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0011923032;16-12-2025;;NL0011923032;NL;ENCEN;Euronext Climate Europe NR;XAMS;;3221.19;3209.21;3209.21236771;;;;;NL0011923024;;;;.18069222019589;ES0178430E18;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0011923024;16-12-2025;;NL0011923024;NL;ENCLE;Euronext Climate Europe;XAMS;2668887700.6281;2174.16;2165.9;2165.89991456;5780543642768.5703912;201;EUR;1;;NL0011923040;NL0011923032;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0011821269;16-12-2025;;NL0011821269;NL;CAIND;Euronext CA Index;XAMS;100;87.7000;87.86;87.86;8786;2;EUR;1;;;;;;;ECB;EU Price;Indices;;;;;0;;FIXED
NL0011376140;16-12-2025;;NL0011376140;NL;BNEWE;Euronext BeNe 40 EW Excess Return;XAMS;;1884.71;1879.29;1879.28894517;;;;;NL0011376124;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.045;1;365;0;;CALCULATED
NL0011376132;16-12-2025;;NL0011376132;NL;BNEWG;Euronext BeNe 40 Equal Weight GR;XAMS;;5843.76;5827.67;5827.67422997;;;;;NL0011376116;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0011376124;16-12-2025;;NL0011376124;NL;BNEWN;Euronext BeNe 40 Equal Weight NR;XAMS;;5064.71;5050.77;5050.76952434;;;;;NL0011376116;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
