#Symbol;System date;Adjust Reason;Isin Code;Country;Mnemo;Name;MIC;ICBCode;Close Prc;Adj Closing price;Net Div;Gross Div;Index;Shares;Free float-Coeff;Capping Factor-Coeff;Currency;FX/Index Ccy;Wght;Index Mkt Cap;Pct Wght;Dividend Rate;Source net div;Source gross div;Direct WM rate;Closing MPR;Day Decrement;Decrements;Dates
PTALT0AE0002;03-04-2025;;PTALT0AE0002;PT;ALTR;ALTRI SGPS;XLIS;55101015;6.11;6.11000000;0;0;PTBMP;205131672;1;1;EUR;1;1.00000000;1253354515.92;24.85167;;;;;0;0;;
NSCNL00APAM5;03-04-2025;;LU0569974404;NL;APAM;APERAM;XAMS;55102010;30.08;30.08000000;0;0;BEBMP;73184570;1;1;EUR;1;1.00000000;2201391865.6;8.54744;;;;;0;0;;
NL0012047823;03-04-2025;;NL0012047823;NL;AVTX;AVANTIUM;XAMS;55201020;1.06;1.06000000;0;0;BEBMP;86960115;1;1;EUR;1;1.00000000;92177721.9;0.3579;;;;;0;0;;
BE0974464977;03-04-2025;;BE0974464977;BE;SYENS;SYENSQO;XBRU;55101000;62.74;62.74000000;0;0;BEBMP;105032929;1;1;EUR;1;1.00000000;6589765965.46;25.58637;;;;;0;0;;
BE0974400328;03-04-2025;;BE0974400328;BE;AZE;AZELIS GROUP;XBRU;55201000;16.55;16.55000000;0;0;BEBMP;243921719;1;1;EUR;1;1.00000000;4036904449.45;15.67426;;;;;0;0;;
BE0974386188;03-04-2025;;BE0974386188;BE;BTLS;BIOTALYS;XBRU;55201015;3.28;3.28000000;0;0;BEBMP;37470062;1;1;EUR;1;1.00000000;122901803.36;0.4772;;;;;0;0;;
BE0974320526;03-04-2025;;BE0974320526;BE;UMI;UMICORE;XBRU;55201020;9.23;9.23000000;0;0;BEBMP;246400000;1;1;EUR;1;1.00000000;2274272000;8.83041;;;;;0;0;;
BE0974294267;03-04-2025;;BE0974294267;BE;NYR;NYRSTAR;XBRU;55102050;0.061;0.06100000;0;0;BEBMP;109873001;1;1;EUR;1;1.00000000;6702253.061;0.02602;;;;;0;0;;
BE0974271034;03-04-2025;;BE0974271034;BE;VIO;VIOHALCO;XBRU;55102015;5.84;5.84000000;0;0;BEBMP;259189761;1;1;EUR;1;1.00000000;1513668204.24;5.87718;;;;;0;0;;
BE0974258874;03-04-2025;;BE0974258874;BE;BEKB;BEKAERT;XBRU;55102010;32.98;32.98000000;0;0;BEBMP;54286986;1;1;EUR;1;1.00000000;1790384798.28;6.9516;;;;;0;0;;
BE0003825420;03-04-2025;;BE0003825420;BE;CAMB;CAMPINE;XBRU;55201020;168;168.00000000;0;0;BEBMP;1500000;1;1;EUR;1;1.00000000;252000000;0.97845;;;;;0;0;;
BE0003555639;03-04-2025;;BE0003555639;BE;TESB;TESSENDERLO;XBRU;55201000;24.6;24.60000000;0;0;BEBMP;60159303;1;1;EUR;1;1.00000000;1479918853.8;5.74614;;;;;0;0;;
BE0003545531;03-04-2025;;BE0003545531;BE;SOLV;SOLVAC NOM(RETAIL);XBRU;55201000;92.6;92.60000000;0;0;BEBMP;21375033;1;1;EUR;1;1.00000000;1979328055.8;7.68522;;;;;0;0;;
BE0003470755;03-04-2025;;BE0003470755;BE;SOLB;SOLVAY;XBRU;55201000;32.26;32.26000000;0;0;BEBMP;105876416;1;1;EUR;1;1.00000000;3415573180.16;13.26179;;;;;0;0;;
PTZON0AM0006;03-04-2025;;PTZON0AM0006;PT;NOS;NOS, SGPS;XLIS;15102015;4.495;4.49500000;0;0;BVL;515161380;1;1;EUR;1;1.00000000;2315650403.1;3.26336;;;;;0;0;;
PTVAA0AM0019;03-04-2025;;PTVAA0AM0019;PT;VAF;VAA VISTA ALEGRE;XLIS;40202025;1.01;1.01000000;0;0;BVL;167650060;1;1;EUR;1;1.00000000;169326560.6;0.23863;;;;;0;0;;
PTTD10AM0000;03-04-2025;;PTTD10AM0000;PT;TDSA;TEIXEIRA DUARTE;XLIS;50101010;0.1475;0.14750000;0;0;BVL;420000000;1;1;EUR;1;1.00000000;61950000;0.0873;;;;;0;0;;
PTSON0AM0001;03-04-2025;;PTSON0AM0001;PT;SON;SONAE;XLIS;45201010;1.07;1.07000000;0;0;BVL;2000000000;1;1;EUR;1;1.00000000;2140000000;3.01583;;;;;0;0;;
PTSNC0AM0006;03-04-2025;;PTSNC0AM0006;PT;SNC;SONAECOM,SGPS;XLIS;15102015;2.34;2.34000000;0;0;BVL;311340037;1;1;EUR;1;1.00000000;728535686.58;1.0267;;;;;0;0;;
PTSLB0AM0010;03-04-2025;;PTSLB0AM0010;PT;SLBEN;BENFICA;XLIS;40501030;3.42;3.42000000;0;0;BVL;23000000;1;1;EUR;1;1.00000000;78660000;0.11085;;;;;0;0;;
PTSEM0AM0004;03-04-2025;;PTSEM0AM0004;PT;SEM;SEMAPA;XLIS;55101015;15.66;15.66000000;0;0;BVL;81270000;1;1;EUR;1;1.00000000;1272688200;1.79355;;;;;0;0;;
PTSCT0AP0018;03-04-2025;;PTSCT0AP0018;PT;SCT;TOYOTA CAETANO;XLIS;40101020;5;5.00000000;0;0;BVL;35000000;1;1;EUR;1;1.00000000;175000000;0.24662;;;;;0;0;;
PTSCP0AM0001;03-04-2025;;PTSCP0AM0001;PT;SCP;SPORTING;XLIS;40301010;0.95;0.95000000;0;0;BVL;201990453;1;1;EUR;1;1.00000000;191890930.35;0.27043;;;;;0;0;;
PTREL0AM0008;03-04-2025;;PTREL0AM0008;PT;RENE;REN;XLIS;65101015;2.785;2.78500000;0;0;BVL;667191262;1;1;EUR;1;1.00000000;1858127664.67;2.61859;;;;;0;0;;
PTPTI0AM0006;03-04-2025;;PTPTI0AM0006;PT;NVG;THE NAVIGATOR COMP;XLIS;55101015;3.28;3.28000000;0;0;BVL;711183069;1;1;EUR;1;1.00000000;2332680466.32;3.28736;;;;;0;0;;
PTPTC0AM0009;03-04-2025;;PTPTC0AM0009;PT;PHR;PHAROL;XLIS;15102015;0.051;0.05100000;0;0;BVL;896512500;1;1;EUR;1;1.00000000;45722137.5;0.06443;;;;;0;0;;
PTPAD0AM0007;03-04-2025;;PTPAD0AM0007;PT;GLINT;GLINTT;XLIS;10101010;0.56;0.56000000;0;0;BVL;86962868;1;1;EUR;1;1.00000000;48699206.08;0.06863;;;;;0;0;;
PTNBA0AM0006;03-04-2025;;PTNBA0AM0006;PT;NBA;NOVABASE,SGPS;XLIS;10101010;7.25;7.25000000;0;0;BVL;35762202;1;1;EUR;1;1.00000000;259275964.5;0.36539;;;;;0;0;;
PTMFR0AM0003;03-04-2025;;PTMFR0AM0003;PT;MAR;MARTIFER;XLIS;50101010;1.895;1.89500000;0;0;BVL;100000000;1;1;EUR;1;1.00000000;189500000;0.26706;;;;;0;0;;
PTMEN0AE0005;03-04-2025;;PTMEN0AE0005;PT;EGL;MOTA ENGIL;XLIS;50101010;3.418;3.41800000;0;0;BVL;306775950;1;1;EUR;1;1.00000000;1048560197.1;1.4777;;;;;0;0;;
PTJMT0AE0001;03-04-2025;;PTJMT0AE0001;PT;JMT;J.MARTINS,SGPS;XLIS;45201010;20.5;20.50000000;0;0;BVL;629293220;1;1;EUR;1;1.00000000;12900511010;18.18023;;;;;0;0;;
PTIPR0AM0000;03-04-2025;;PTIPR0AM0000;PT;IPR;IMPRESA,SGPS;XLIS;40301035;0.101;0.10100000;0;0;BVL;168000000;1;1;EUR;1;1.00000000;16968000;0.02391;;;;;0;0;;
PTIBS0AM0008;03-04-2025;;PTIBS0AM0008;PT;IBS;IBERSOL,SGPS;XLIS;40501040;8.8;8.80000000;0;0;BVL;41514818;1;1;EUR;1;1.00000000;365330398.4;0.51485;;;;;0;0;;
PTGPA0AP0007;03-04-2025;;PTGPA0AP0007;PT;GPA;IMOB.C GRAO PARA;XLIS;40501025;0.18;0.18000000;0;0;BVL;2500000;1;1;EUR;1;1.00000000;450000;0.00063;;;;;0;0;;
PTGMC0AM0003;03-04-2025;;PTGMC0AM0003;PT;MCP;MEDIA CAPITAL;XLIS;15102010;1.95;1.95000000;0;0;BVL;84513180;1;1;EUR;1;1.00000000;164800701;0.23225;;;;;0;0;;
PTGAL0AM0009;03-04-2025;;PTGAL0AM0009;PT;GALP;GALP ENERGIA-NOM;XLIS;60101000;16.06;16.06000000;0;0;BVL;695415645;1;1;EUR;1;1.00000000;11168375258.7;15.73919;;;;;0;0;;
PTFXD0AM0018;03-04-2025;;PTFXD0AM0018;PT;FLEXD;FLEXDEAL;XLIS;30204000;5;5.00000000;0;0;BVL;3717054;1;1;EUR;1;1.00000000;18585270;0.02619;;;;;0;0;;
PTFRV0AE0004;03-04-2025;;PTFRV0AE0004;PT;RAM;RAMADA;XLIS;55102010;7.2;7.20000000;0;0;BVL;25641459;1;1;EUR;1;1.00000000;184618504.8;0.26018;;;;;0;0;;
PTFCP0AM0008;03-04-2025;;PTFCP0AM0008;PT;FCP;FUT.CLUBE PORTO;XLIS;40301010;1.04;1.04000000;0;0;BVL;22500000;1;1;EUR;1;1.00000000;23400000;0.03298;;;;;0;0;;
PTESO0AM0000;03-04-2025;;PTESO0AM0000;PT;ESON;ESTORIL SOL N;XLIS;40501020;4.6;4.60000000;0;0;BVL;11993684;1;1;EUR;1;1.00000000;55170946.4;0.07775;;;;;0;0;;
PTEDP0AM0009;03-04-2025;;PTEDP0AM0009;PT;EDP;EDP;XLIS;65101010;3.142;3.14200000;0;0;BVL;4184021624;1;1;EUR;1;1.00000000;13146195942.608;18.52646;;;;;0;0;;
PTCTT0AM0001;03-04-2025;;PTCTT0AM0001;PT;CTT;CTT CORREIOS PORT;XLIS;50206040;7.75;7.75000000;0;0;BVL;138440000;1;1;EUR;1;1.00000000;1072910000;1.51201;;;;;0;0;;
PTCOR0AE0006;03-04-2025;;PTCOR0AE0006;PT;COR;CORTICEIRA AMORIM;XLIS;50203030;7.96;7.96000000;0;0;BVL;133000000;1;1;EUR;1;1.00000000;1058680000;1.49196;;;;;0;0;;
PTBCP0AM0015;03-04-2025;;PTBCP0AM0015;PT;BCP;B.COM.PORTUGUES;XLIS;30101010;0.566;0.56600000;0;0;BVL;15113989952;1;1;EUR;1;1.00000000;8554518312.832;12.05558;;;;;0;0;;
PTALT0AE0002;03-04-2025;;PTALT0AE0002;PT;ALTR;ALTRI SGPS;XLIS;55101015;6.11;6.11000000;0;0;BVL;205131672;1;1;EUR;1;1.00000000;1253354515.92;1.76631;;;;;0;0;;
ES0127797019;03-04-2025;;ES0127797019;PT;EDPR;EDP RENOVAVEIS;XLIS;65101010;7.75;7.75000000;0;0;BVL;1039855871;1;1;EUR;1;1.00000000;8058883000.25;11.35709;;;;;0;0;;
NSCNL000AMT7;03-04-2025;;LU1598757687;NL;MT;ARCELORMITTAL SA;XAMS;55102010;26.63;26.63000000;0;0;CACLG;852809772;0.5;1;EUR;1;0.50000000;11355162114.18;0.60463;;;;;0;0;;
NL00150001Q9;03-04-2025;;NL00150001Q9;FR;STLAP;STELLANTIS NV;XPAR;40101020;10.198;10.19800000;0;0;CACLG;3023129879;0.7;1;EUR;1;0.70000000;21580914954.2294;1.14912;;;;;0;0;;
NL0006294274;03-04-2025;;NL0006294274;FR;ENX;EURONEXT;XPAR;30202015;137.1;137.10000000;0;0;CACLG;104235507;0.75;1;EUR;1;0.75000000;10718016007.275;0.5707;;;;;0;0;;
NL0000235190;03-04-2025;;NL0000235190;FR;AIR;AIRBUS;XPAR;50201010;162.74;162.74000000;0;0;CACLG;792283683;0.75;1;EUR;1;0.75000000;96702184928.565;5.1491;;;;;0;0;;
NL0000226223;03-04-2025;;NL0000226223;FR;STMPA;STMICROELECTRONICS;XPAR;10102010;19.916;19.91600000;0;0;CACLG;911281920;0.7;1;EUR;1;0.70000000;12704363503.104;0.67647;;;;;0;0;;
FR0014004L86;03-04-2025;;FR0014004L86;FR;AM;DASSAULT AVIATION;XPAR;50201010;299.6;299.60000000;0;0;CACLG;78595561;0.25;1;EUR;1;0.25000000;5886807518.9;0.31345;;;;;0;0;;
FR0014003TT8;03-04-2025;;FR0014003TT8;FR;DSY;DASSAULT SYSTEMES;XPAR;10101015;35.48;35.48000000;0;0;CACLG;1338435363;0.5;1;EUR;1;0.50000000;23743843339.62;1.26429;;;;;0;0;;
FR0014000MR3;03-04-2025;;FR0014000MR3;FR;ERF;EUROFINS SCIENT.;XPAR;20102020;48.65;48.65000000;0;0;CACLG;192981183;0.65;1;EUR;1;0.65000000;6102547459.4175;0.32494;;;;;0;0;;
FR001400AJ45;03-04-2025;;FR001400AJ45;FR;ML;MICHELIN;XPAR;40101015;32.56;32.56000000;0;0;CACLG;714958226;1;1;EUR;1;1.00000000;23279039838.56;1.23954;;;;;0;0;;
FR0013326246;03-04-2025;;FR0013326246;FR;URW;UNIBAIL-RODAMCO-WE;XPAR;35102045;78.04;78.04000000;0;0;CACLG;139364104;0.85;1;EUR;1;0.85000000;9244578474.736;0.49225;;;;;0;0;;
FR0013280286;03-04-2025;;FR0013280286;FR;BIM;BIOMERIEUX;XPAR;20102010;117.1;117.10000000;0;0;CACLG;118361220;0.4;1;EUR;1;0.40000000;5544039544.8;0.2952;;;;;0;0;;
FR0013176526;03-04-2025;;FR0013176526;FR;FR;VALEO;XPAR;40101025;8.476;8.47600000;0;0;CACLG;244633504;0.85;1;EUR;1;0.85000000;1762486542.9184;0.09385;;;;;0;0;;
FR0013154002;03-04-2025;;FR0013154002;FR;DIM;SARTORIUS STED BIO;XPAR;20102015;181.15;181.15000000;0;0;CACLG;97330405;0.25;1;EUR;1;0.25000000;4407850716.4375;0.2347;;;;;0;0;;
FR0012757854;03-04-2025;;FR0012757854;FR;SPIE;SPIE;XPAR;50101015;39.98;39.98000000;0;0;CACLG;166907584;0.8;1;EUR;1;0.80000000;5338372166.656;0.28425;;;;;0;0;;
FR0011726835;03-04-2025;;FR0011726835;FR;GTT;GTT;XPAR;60101030;141.6;141.60000000;0;0;CACLG;37117772;0.95;1;EUR;1;0.95000000;4993082689.44;0.26587;;;;;0;0;;
FR0010908533;03-04-2025;;FR0010908533;FR;EDEN;EDENRED;XPAR;50205015;30.18;30.18000000;0;0;CACLG;249588059;1;1;EUR;1;1.00000000;7532567620.62;0.40109;;;;;0;0;;
FR0010533075;03-04-2025;;FR0010533075;FR;GET;GETLINK SE;XPAR;50206020;16.195;16.19500000;0;0;CACLG;550000000;0.55;1;EUR;1;0.55000000;4898987500;0.26086;;;;;0;0;;
FR0010451203;03-04-2025;;FR0010451203;FR;RXL;REXEL;XPAR;50202010;25.01;25.01000000;0;0;CACLG;301735000;0.7;1;EUR;1;0.70000000;5282474645;0.28128;;;;;0;0;;
FR0010411983;03-04-2025;;FR0010411983;FR;SCR;SCOR SE;XPAR;30302020;26.9;26.90000000;0;0;CACLG;179362195;0.85;1;EUR;1;0.85000000;4101116588.675;0.21837;;;;;0;0;;
FR0010340141;03-04-2025;;FR0010340141;FR;ADP;ADP;XPAR;50206060;94.7;94.70000000;0;0;CACLG;98960602;0.3;1;EUR;1;0.30000000;2811470702.82;0.1497;;;;;0;0;;
FR0010313833;03-04-2025;;FR0010313833;FR;AKE;ARKEMA;XPAR;55201000;71.05;71.05000000;0;0;CACLG;75043514;0.75;1;EUR;1;0.75000000;3998881252.275;0.21293;;;;;0;0;;
FR0010307819;03-04-2025;;FR0010307819;FR;LR;LEGRAND;XPAR;50202010;98.92;98.92000000;0;0;CACLG;262245733;1;1;EUR;1;1.00000000;25941347908.36;1.3813;;;;;0;0;;
FR0010220475;03-04-2025;;FR0010220475;FR;ALO;ALSTOM;XPAR;50202010;19.945;19.94500000;0;0;CACLG;461509585;0.75;1;EUR;1;0.75000000;6903606504.61875;0.3676;;;;;0;0;;
FR0010208488;03-04-2025;;FR0010208488;FR;ENGI;ENGIE;XPAR;65102000;18.435;18.43500000;0;0;CACLG;2435285011;0.75;1;EUR;1;0.75000000;33670859383.33875;1.79287;;;;;0;0;;
FR0010040865;03-04-2025;;FR0010040865;FR;GFC;GECINA;XPAR;35102030;86.1;86.10000000;0;0;CACLG;76670861;0.6;1;EUR;1;0.60000000;3960816679.26;0.2109;;;;;0;0;;
FR0006174348;03-04-2025;;FR0006174348;FR;BVI;BUREAU VERITAS;XPAR;50205020;28.06;28.06000000;0;0;CACLG;453871520;0.75;1;EUR;1;0.75000000;9551726138.4;0.5086;;;;;0;0;;
FR0004125920;03-04-2025;;FR0004125920;FR;AMUN;AMUNDI;XPAR;30202010;68;68.00000000;0;0;CACLG;205419262;0.3;1;EUR;1;0.30000000;4190552944.8;0.22313;;;;;0;0;;
FR0000133308;03-04-2025;;FR0000133308;FR;ORA;ORANGE;XPAR;15102015;11.995;11.99500000;0;0;CACLG;2660056599;0.7;1;EUR;1;0.70000000;22335165233.5035;1.18928;;;;;0;0;;
FR0000131906;03-04-2025;;FR0000131906;FR;RNO;RENAULT;XPAR;40101020;47.43;47.43000000;0;0;CACLG;295722284;0.7;1;EUR;1;0.70000000;9818275551.084;0.52279;;;;;0;0;;
FR0000131104;03-04-2025;;FR0000131104;FR;BNP;BNP PARIBAS ACT.A;XPAR;30101010;77.75;77.75000000;0;0;CACLG;1130810671;0.95;1;EUR;1;0.95000000;83524503186.7375;4.44743;;;;;0;0;;
FR0000130809;03-04-2025;;FR0000130809;FR;GLE;SOCIETE GENERALE;XPAR;30101010;40.715;40.71500000;0;0;CACLG;812035548;0.9;1;EUR;1;0.90000000;29755824603.138;1.58441;;;;;0;0;;
FR0000130577;03-04-2025;;FR0000130577;FR;PUB;PUBLICIS GROUPE SA;XPAR;40301020;87.68;87.68000000;0;0;CACLG;254311860;0.9;1;EUR;1;0.90000000;20068257496.32;1.06857;;;;;0;0;;
FR0000130452;03-04-2025;;FR0000130452;FR;FGR;EIFFAGE;XPAR;50101010;109.25;109.25000000;0;0;CACLG;98000000;0.75;1;EUR;1;0.75000000;8029875000;0.42757;;;;;0;0;;
FR0000125486;03-04-2025;;FR0000125486;FR;DG;VINCI;XPAR;50101010;118.25;118.25000000;0;0;CACLG;588519218;0.9;1;EUR;1;0.90000000;62633157775.65;3.33503;;;;;0;0;;
FR0000125338;03-04-2025;;FR0000125338;FR;CAP;CAPGEMINI;XPAR;10101010;140;140.00000000;0;0;CACLG;172608113;0.9;1;EUR;1;0.90000000;21748622238;1.15805;;;;;0;0;;
FR0000125007;03-04-2025;;FR0000125007;FR;SGO;SAINT GOBAIN;XPAR;50101035;92.88;92.88000000;0;0;CACLG;504005802;0.9;1;EUR;1;0.90000000;42130853000.784;2.24334;;;;;0;0;;
FR0000124141;03-04-2025;;FR0000124141;FR;VIE;VEOLIA ENVIRON.;XPAR;65102030;32.64;32.64000000;0;0;CACLG;726148514;0.95;1;EUR;1;0.95000000;22516413122.112;1.19893;;;;;0;0;;
FR0000121972;03-04-2025;;FR0000121972;FR;SU;SCHNEIDER ELECTRIC;XPAR;50202010;215;215.00000000;0;0;CACLG;575627026;1;1;EUR;1;1.00000000;123759810590;6.58984;;;;;0;0;;
FR0000121964;03-04-2025;;FR0000121964;FR;LI;KLEPIERRE;XPAR;35102045;31.06;31.06000000;0;0;CACLG;286861172;0.75;1;EUR;1;0.75000000;6682431001.74;0.35582;;;;;0;0;;
FR0000121667;03-04-2025;;FR0000121667;FR;EL;ESSILORLUXOTTICA;XPAR;20102015;267.6;267.60000000;0;0;CACLG;457318291;0.7;1;EUR;1;0.70000000;85664862270.12;4.5614;;;;;0;0;;
FR0000121485;03-04-2025;;FR0000121485;FR;KER;KERING;XPAR;40204020;192;192.00000000;0;0;CACLG;123420778;0.6;1;EUR;1;0.60000000;14218073625.6;0.75707;;;;;0;0;;
FR0000121329;03-04-2025;;FR0000121329;FR;HO;THALES;XPAR;50201020;246.3;246.30000000;0;0;CACLG;210210140;0.5;1;EUR;1;0.50000000;25887378741;1.37842;;;;;0;0;;
FR0000121220;03-04-2025;;FR0000121220;FR;SW;SODEXO;XPAR;40501040;59.15;59.15000000;0;0;CACLG;147454887;0.55;1;EUR;1;0.55000000;4797076111.3275;0.25543;;;;;0;0;;
FR0000121121;03-04-2025;;FR0000121121;FR;RF;EURAZEO;XPAR;30202010;67.2;67.20000000;0;0;CACLG;73085760;0.7;1;EUR;1;0.70000000;3437954150.4;0.18306;;;;;0;0;;
FR0000121014;03-04-2025;;FR0000121014;FR;MC;LVMH;XPAR;40204020;575.2;575.20000000;0;0;CACLG;500141700;0.5;1;EUR;1;0.50000000;143840752920;7.65909;;;;;0;0;;
FR0000120693;03-04-2025;;FR0000120693;FR;RI;PERNOD RICARD;XPAR;45101015;93.58;93.58000000;0;0;CACLG;253328748;0.8;1;EUR;1;0.80000000;18965203390.272;1.00984;;;;;0;0;;
FR0000120644;03-04-2025;;FR0000120644;FR;BN;DANONE;XPAR;45102020;70.42;70.42000000;0;0;CACLG;679553991;0.95;1;EUR;1;0.95000000;45461482443.909;2.42069;;;;;0;0;;
FR0000120628;03-04-2025;;FR0000120628;FR;CS;AXA;XPAR;30302010;40.4;40.40000000;0;0;CACLG;2200619258;0.85;1;EUR;1;0.85000000;75569265319.72;4.02384;;;;;0;0;;
FR0000120578;03-04-2025;;FR0000120578;FR;SAN;SANOFI;XPAR;20103015;100.4;100.40000000;0;0;CACLG;1268607152;0.9;1;EUR;1;0.90000000;114631342254.72;6.10377;;;;;0;0;;
FR0000120503;03-04-2025;;FR0000120503;FR;EN;BOUYGUES;XPAR;50101010;36.99;36.99000000;0;0;CACLG;379243267;0.5;1;EUR;1;0.50000000;7014104223.165;0.37348;;;;;0;0;;
FR0000120404;03-04-2025;;FR0000120404;FR;AC;ACCOR;XPAR;40501025;42.61;42.61000000;0;0;CACLG;243622860;0.85;1;EUR;1;0.85000000;8823654554.91;0.46983;;;;;0;0;;
FR0000120321;03-04-2025;;FR0000120321;FR;OR;L'OREAL;XPAR;40204035;356.25;356.25000000;0;0;CACLG;534955898;0.45;1;EUR;1;0.45000000;85760117398.125;4.56647;;;;;0;0;;
FR0000120271;03-04-2025;;FR0000120271;FR;TTE;TOTALENERGIES;XPAR;60101000;59.41;59.41000000;0;0;CACLG;2397679661;0.95;1;EUR;1;0.95000000;135323841227.0095;7.20559;;;;;0;0;;
FR0000120172;03-04-2025;;FR0000120172;FR;CA;CARREFOUR;XPAR;45201010;13.31;13.31000000;0;0;CACLG;677969188;0.8;1;EUR;1;0.80000000;7219015913.824;0.38439;;;;;0;0;;
FR0000120073;03-04-2025;;FR0000120073;FR;AI;AIR LIQUIDE;XPAR;55201020;178.12;178.12000000;0;0;CACLG;578131063;1;1;EUR;1;1.00000000;102976704941.56;5.4832;;;;;0;0;;
FR0000073272;03-04-2025;;FR0000073272;FR;SAF;SAFRAN;XPAR;50201010;244.4;244.40000000;0;0;CACLG;427260541;0.85;1;EUR;1;0.85000000;88759104787.34;4.72615;;;;;0;0;;
FR0000052292;03-04-2025;;FR0000052292;FR;RMS;HERMES INTL;XPAR;40204020;2424;2424.00000000;0;0;CACLG;105569412;0.3;1;EUR;1;0.30000000;76770076406.4;4.08778;;;;;0;0;;
FR0000051807;03-04-2025;;FR0000051807;FR;TEP;TELEPERFORMANCE;XPAR;50205020;90.3;90.30000000;0;0;CACLG;60738823;0.95;1;EUR;1;0.95000000;5210479931.055;0.27744;;;;;0;0;;
FR0000045072;03-04-2025;;FR0000045072;FR;ACA;CREDIT AGRICOLE;XPAR;30101010;17.035;17.03500000;0;0;CACLG;3025902350;0.3;1;EUR;1;0.30000000;15463873959.675;0.8234;;;;;0;0;;
FR0000044448;03-04-2025;;FR0000044448;FR;NEX;NEXANS;XPAR;50202010;92.5;92.50000000;0;0;CACLG;43753380;0.75;1;EUR;1;0.75000000;3035390737.5;0.16163;;;;;0;0;;
FR0014005IU4;03-04-2025;;FR0014005IU4;FR;ALICR;I.CERAM;ALXP;20102015;0.402;0.40200000;0;0;NAOII;295457;1;1;EUR;1;1.00000000;118773.714;0.00584;;;;;0;0;;
FR001400TG47;03-04-2025;;FR001400TG47;FR;ALNEV;NEOVACS;ALXP;20103010;0.0384;0.03840000;0;0;NAOII;269590;1;1;EUR;1;1.00000000;10352.256;0.00051;;;;;0;0;;
FR001400SP13;03-04-2025;;FR001400SP13;FR;ALDOL;DOLFINES;ALXP;60101030;3.04;3.04000000;0;0;NAOII;2403413;1;1;EUR;1;1.00000000;7306375.52;0.3594;;;;;0;0;;
FR001400RF99;03-04-2025;;FR001400RF99;FR;ALNMG;NETMEDIA GROUP;ALXP;40301020;1.4602;1.46020000;0;0;NAOII;4109991;1;1;EUR;1;1.00000000;6001408.8582;0.29521;;;;;0;0;;
FR001400OLP5;03-04-2025;;FR001400OLP5;FR;ALBPS;BIOPHYTIS;ALXP;20103010;0.2081;0.20810000;0;0;NAOII;20163465;1;1;EUR;1;1.00000000;4196017.0665;0.2064;;;;;0;0;;
FR001400N2P2;03-04-2025;;FR001400N2P2;FR;ALSPW;SPINEWAY;ALXP;20102010;0.13;0.13000000;0;0;NAOII;832962;1;1;EUR;1;1.00000000;108285.06;0.00533;;;;;0;0;;
FR001400LO86;03-04-2025;;FR001400LO86;FR;ALDBT;DBT;ALXP;50202010;0.4539;0.45390000;0;0;NAOII;5019239;1;1;EUR;1;1.00000000;2278232.5821;0.11206;;;;;0;0;;
FR0013481835;03-04-2025;;FR0013481835;FR;ALKLH;KLEA HOLDING;ALXP;20102010;0.1874;0.18740000;0;0;NAOII;307514314;1;1;EUR;1;1.00000000;57628182.4436;2.83469;;;;;0;0;;
FR0013410370;03-04-2025;;FR0013410370;FR;ALAMG;AUPLATA MINING GR;ALXP;55103025;0.0015;0.00150000;0;0;NAOII;3907675081;1;1;EUR;1;1.00000000;5861512.6215;0.28832;;;;;0;0;;
FR0013240934;03-04-2025;;FR0013240934;FR;ALERS;EUROBIO-SCIENTIFIC;ALXP;20103010;25;25.00000000;0;0;NAOII;10248871;1;1;EUR;1;1.00000000;256221775;12.60337;;;;;0;0;;
FR0013053535;03-04-2025;;FR0013053535;FR;ALMLB;MILIBOO;ALXP;40202015;1.44;1.44000000;0;0;NAOII;6930904;1;1;EUR;1;1.00000000;9980501.76;0.49093;;;;;0;0;;
FR0012596468;03-04-2025;;FR0012596468;FR;ALSEN;SENSORION;ALXP;20103010;0.419;0.41900000;0;0;NAOII;300501226;1;1;EUR;1;1.00000000;125910013.694;6.19342;;;;;0;0;;
FR0012419307;03-04-2025;;FR0012419307;FR;ALPUL;PULLUP ENTERTAIN;ALXP;40203040;18.86;18.86000000;0;0;NAOII;8551194;1;1;EUR;1;1.00000000;161275518.84;7.93303;;;;;0;0;;
FR0011716265;03-04-2025;;FR0011716265;FR;ALCJ;CROSSJECT;ALXP;20102010;1.156;1.15600000;0;0;NAOII;46230346;1;1;EUR;1;1.00000000;53442279.976;2.62879;;;;;0;0;;
FR0011648971;03-04-2025;;FR0011648971;FR;ALQGC;QUANTUM GENOMICS;ALXP;20103010;0.0721;0.07210000;0;0;NAOII;69709954;1;1;EUR;1;1.00000000;5026087.6834;0.24723;;;;;0;0;;
FR0011648716;03-04-2025;;FR0011648716;FR;ALCRB;CARBIOS;ALXP;55201020;5.99;5.99000000;0;0;NAOII;16845630;1;1;EUR;1;1.00000000;100905323.7;4.96346;;;;;0;0;;
FR0011464452;03-04-2025;;FR0011464452;FR;ALSGD;SPINEGUARD;ALXP;20102010;0.117;0.11700000;0;0;NAOII;62227957;1;1;EUR;1;1.00000000;7280670.969;0.35813;;;;;0;0;;
FR0011179886;03-04-2025;;FR0011179886;FR;ALINS;INTRASENSE;ALXP;20102010;0.28;0.28000000;0;0;NAOII;52716262;1;1;EUR;1;1.00000000;14760553.36;0.72606;;;;;0;0;;
