Symbol Index;Isin Code;Execution ID;Trade Status;Trade Time;Last Traded Price;Last Traded Quantity;VWap Price
3295743;CY0200352116;79617;New;1746428488495221543;1875500000;10;186.31243821;
3295743;CY0200352116;79873;New;1746428488505952188;1875500000;10;186.31255107;
3295743;CY0200352116;80129;New;1746428488516797105;1875500000;10;186.31266392;
3295743;CY0200352116;80385;New;1746428488527534365;1875500000;10;186.31277674;
3295743;CY0200352116;80641;New;1746428488538256929;1875500000;10;186.31288955;
3295743;CY0200352116;80897;New;1746428488549109175;1875500000;10;186.31300233;
3295743;CY0200352116;81153;New;1746428488559821155;1875500000;10;186.31311510;
3295743;CY0200352116;81409;New;1746428488570698370;1875500000;10;186.31322784;
3295743;CY0200352116;81665;New;1746428488581431559;1875500000;10;186.31334056;
3295743;CY0200352116;81921;New;1746428488592176814;1875500000;10;186.31345327;
3295743;CY0200352116;82177;New;1746428488592366605;1875500000;10;186.31356595;
3295743;CY0200352116;82433;New;1746428488603023100;1875500000;10;186.31367861;
3295743;CY0200352116;82689;New;1746428488613742938;1875500000;10;186.31379125;
3295743;CY0200352116;82945;New;1746428488624609790;1875500000;10;186.31390387;
3295743;CY0200352116;83201;New;1746428488635328203;1875500000;10;186.31401647;
3295743;CY0200352116;83457;New;1746428488646186065;1875500000;10;186.31412905;
3295743;CY0200352116;83713;New;1746428488656951387;1875500000;10;186.31424161;
3295743;CY0200352116;83969;New;1746428488667807201;1875500000;10;186.31435415;
3295743;CY0200352116;84225;New;1746428488678536647;1875500000;10;186.31446666;
2269195;NO0010791353;59137;New;1746428488520872369;157750000;668;15.55053285;
2269195;NO0010791353;59393;New;1746428488520885996;157800000;1097;15.55189958;
2269195;NO0010791353;59649;New;1746428488520885996;157900000;1136;15.55335915;
2269195;NO0010791353;59905;New;1746428488520901388;157950000;1861;15.55576166;
2269195;NO0010791353;60161;New;1746428488520901388;158000000;20000;15.57933941;
2269195;NO0010791353;60417;New;1746428488520922386;157700000;995;15.58025071;
2269195;NO0010791353;60673;New;1746428488520922386;157750000;1305;15.58146396;
2269195;NO0010791353;60929;New;1746428488527565688;157750000;133;15.58158676;
2269195;NO0010791353;61185;New;1746428488527577582;158050000;350;15.58195918;
2274221;NO0003043309;130561;New;1746428488848464643;17040000000;7;1703.96069243;
3295743;CY0200352116;84481;New;1746428489116939382;1875500000;10;186.31457916;
3295743;CY0200352116;84737;New;1746428489160350836;1873500000;211;186.31656458;
3295743;CY0200352116;84993;New;1746428489160350836;1873500000;789;186.32392175;
3295743;CY0200352116;85249;New;1746428489171062580;1875500000;10;186.32403237;
3295743;CY0200352116;85505;New;1746428489181958545;1875500000;10;186.32414297;
3295743;CY0200352116;85761;New;1746428489192697721;1875500000;10;186.32425355;
3295743;CY0200352116;86017;New;1746428489203564778;1875500000;10;186.32436411;
2718820;NO0011082075;56833;New;1746428489116994783;779900000;60;77.93339340;
2821213;NO0011202772;93441;New;1746428489389358255;274100000;1530;27.55989030;
2821213;NO0011202772;93697;New;1746428489389358255;274100000;214;27.55983209;
2821213;NO0011202772;93953;New;1746428489389358255;274100000;1581;27.55940346;
2821213;NO0011202772;94209;New;1746428489389358255;274000000;450;27.55927377;
2821213;NO0011202772;94465;New;1746428489389358255;274000000;214;27.55921217;
2821213;NO0011202772;94721;New;1746428489389358255;274000000;50;27.55919779;
2821213;NO0011202772;94977;New;1746428489389358255;273900000;50;27.55918250;
2821213;NO0011202772;95233;New;1746428489389358255;273900000;214;27.55911710;
2821213;NO0011202772;95489;New;1746428489389358255;273800000;200;27.55905242;
2821213;NO0011202772;95745;New;1746428489389358255;273800000;855;27.55877643;
2821213;NO0011202772;96001;New;1746428489389358255;273700000;145;27.55872709;
2821213;NO0011202772;96257;New;1746428489389358255;273700000;4497;27.55720973;
2274221;NO0003043309;130817;New;1746428489507152869;17040000000;12;1703.96073749;
3295743;CY0200352116;86273;New;1746428489735026009;1875500000;10;186.32447465;
3295743;CY0200352116;86529;New;1746428489746022916;1875500000;10;186.32458517;
3295743;CY0200352116;86785;New;1746428489756989070;1875500000;10;186.32469567;
3295743;CY0200352116;87041;New;1746428489869389400;1875500000;10;186.32480615;
2718820;NO0011082075;57089;New;1746428490108335895;779700000;550;77.93365978;
2821213;NO0011202772;96513;New;1746428490632087237;274000000;36;27.55719962;
2821213;NO0011202772;96769;New;1746428490632087237;274000000;604;27.55703006;
3295743;CY0200352116;87297;New;1746428490330676114;1875500000;10;186.32491661;
3295743;CY0200352116;87553;New;1746428490342665157;1875500000;10;186.32502704;
3295743;CY0200352116;87809;New;1746428490354008013;1875500000;10;186.32513746;
3295743;CY0200352116;88065;New;1746428490364751116;1875500000;10;186.32524786;
3295743;CY0200352116;88321;New;1746428490376124813;1875500000;10;186.32535824;
2274221;NO0003043309;131073;New;1746428490561278053;17030000000;19;1703.95899685;
2274221;NO0003043309;131329;New;1746428490571703813;17025000000;17;1703.95663557;
2274221;NO0003043309;131585;New;1746428490571703813;17025000000;2;1703.95635827;
3295743;CY0200352116;88577;New;1746428490692415256;1875500000;10;186.32546860;
3295743;CY0200352116;88833;New;1746428490695757064;1875500000;5;186.32552378;
3295743;CY0200352116;89089;New;1746428490695766826;1875500000;5;186.32557894;
3295743;CY0200352116;89345;New;1746428490696813593;1875500000;10;186.32568926;
3295743;CY0200352116;89601;New;1746428490831353094;1873500000;150;186.32707175;
3295743;CY0200352116;89857;New;1746428490841966545;1875500000;10;186.32718178;
3295743;CY0200352116;90113;New;1746428490842153865;1875500000;10;186.32729178;
3295743;CY0200352116;90369;New;1746428490852805452;1875500000;10;186.32740177;
3295743;CY0200352116;90625;New;1746428490863672119;1875500000;10;186.32751174;
3295743;CY0200352116;90881;New;1746428490874404821;1875500000;10;186.32762169;
3295743;CY0200352116;91137;New;1746428490885259338;1875500000;10;186.32773161;
3295743;CY0200352116;91393;New;1746428490895984667;1875500000;10;186.32784152;
3295743;CY0200352116;91649;New;1746428490906835573;1875500000;10;186.32795141;
3295743;CY0200352116;91905;New;1746428490917697129;1875500000;10;186.32806128;
3295743;CY0200352116;92161;New;1746428490928505461;1875500000;10;186.32817113;
3295743;CY0200352116;92417;New;1746428490939380221;1875500000;10;186.32828096;
3295743;CY0200352116;92673;New;1746428490950269263;1875500000;10;186.32839077;
3295743;CY0200352116;92929;New;1746428490960994396;1875500000;10;186.32850056;
3295743;CY0200352116;93185;New;1746428490971858083;1875500000;10;186.32861033;
3295743;CY0200352116;93441;New;1746428490982592597;1875500000;10;186.32872008;
3295743;CY0200352116;93697;New;1746428490993439373;1875500000;10;186.32882981;
3295743;CY0200352116;93953;New;1746428491004155191;1875500000;10;186.32893952;
3295743;CY0200352116;94209;New;1746428491015037905;1875500000;10;186.32904921;
3295743;CY0200352116;94465;New;1746428491025818724;1875500000;10;186.32915888;
3295743;CY0200352116;94721;New;1746428491026009813;1875500000;10;186.32926853;
3295743;CY0200352116;94977;New;1746428491036558668;1875500000;10;186.32937817;
3295743;CY0200352116;95233;New;1746428491047420589;1875500000;10;186.32948778;
3295743;CY0200352116;95489;New;1746428491228113806;1875500000;10;186.32959737;
2269195;NO0010791353;61441;New;1746428491385731514;157800000;700;15.58261725;
2274281;NO0010310956;17409;New;1746428491298428974;5170000000;30;519.12152602;
3295743;CY0200352116;95745;New;1746428491342187928;1875500000;10;186.32970694;
2274193;NO0003733800;50945;New;1746428491424637473;1170000000;219;116.99943829;
2274193;NO0003733800;51201;New;1746428491424691081;1170000000;173;116.99944193;
2274193;NO0003733800;51457;New;1746428491424691081;1170000000;269;116.99944749;
2718820;NO0011082075;57345;New;1746428491965857030;779000000;96;77.93361708;
2274221;NO0003043309;131841;New;1746428492117344626;17020000000;12;1703.95412626;
3295743;CY0200352116;96001;New;1746428492143434485;1873500000;500;186.33426679;
3295743;CY0200352116;96257;New;1746428492143434485;1873500000;800;186.34147837;
3295743;CY0200352116;96513;New;1746428492143434485;1873500000;106;186.34242623;
3295743;CY0200352116;96769;New;1746428492143434485;1873000000;500;186.34665266;
3295743;CY0200352116;97025;New;1746428492143434485;1872500000;500;186.35062223;
3295743;CY0200352116;97281;New;1746428492143434485;1872000000;17;186.35074911;
3295743;CY0200352116;97537;New;1746428492143434485;1872000000;87;186.35139786;
3295743;CY0200352116;97793;New;1746428492143434485;1872000000;123;186.35231337;
3295743;CY0200352116;98049;New;1746428492143434485;1871000000;340;186.35453647;
3295743;CY0200352116;98305;New;1746428492143434485;1870500000;123;186.35528373;
3295743;CY0200352116;98561;New;1746428492143434485;1870500000;322;186.35723239;
3295743;CY0200352116;98817;New;1746428492143434485;1870000000;260;186.35868490;
3295743;CY0200352116;99073;New;1746428492143603594;1870000000;1322;186.36596994;
3295743;CY0200352116;99329;New;1746428492154386275;1875500000;10;186.36607167;
3295743;CY0200352116;99585;New;1746428492154570005;1875500000;10;186.36617339;
3295743;CY0200352116;99841;New;1746428492165190240;1875500000;10;186.36627508;
3295743;CY0200352116;100097;New;1746428492176154532;1875500000;10;186.36637676;
3295743;CY0200352116;100353;New;1746428492187056608;1875500000;10;186.36647842;
3295743;CY0200352116;100609;New;1746428492197803744;1875500000;10;186.36658007;
3295743;CY0200352116;100865;New;1746428492208677467;1875500000;10;186.36668169;
3295743;CY0200352116;101121;New;1746428492219412425;1875500000;10;186.36678330;
3295743;CY0200352116;101377;New;1746428492230285388;1875500000;10;186.36688490;
3295743;CY0200352116;101633;New;1746428492241007780;1875500000;10;186.36698647;
3295743;CY0200352116;101889;New;1746428492251866368;1875500000;10;186.36708803;
3295743;CY0200352116;102145;New;1746428492262602518;1875500000;10;186.36718957;
3295743;CY0200352116;102401;New;1746428492273457349;1875500000;10;186.36729109;
3295743;CY0200352116;102657;New;1746428492284202539;1875500000;10;186.36739259;
3295743;CY0200352116;102913;New;1746428492295060156;1875500000;10;186.36749408;
3295743;CY0200352116;103169;New;1746428492305781872;1875500000;10;186.36759555;
3295743;CY0200352116;103425;New;1746428492316651758;1875500000;10;186.36769700;
3295743;CY0200352116;103681;New;1746428492327390411;1875500000;10;186.36779844;
2274252;NO0005052605;43009;New;1746428492697678357;555400000;349;55.83259784;
2274252;NO0005052605;43265;New;1746428492697678357;555400000;349;55.83119546;
4022515;SGXZ53070850;14593;New;1746428492694698826;505000000;2000;50.16026517;
2559769;NO0010161896;56833;New;1746428492694596073;2610000000;192;261.92173264;
2559769;NO0010161896;57089;New;1746428492694650529;2610000000;500;261.90762118;
2559769;NO0010161896;57345;New;1746428492697452002;2610000000;304;261.89925067;
2559769;NO0010161896;57601;New;1746428492717739578;2610000000;196;261.89393528;
2821213;NO0011202772;97025;New;1746428492696543226;274500000;750;27.55688690;
2821213;NO0011202772;97281;New;1746428492696543226;274500000;214;27.55684612;
2821213;NO0011202772;97537;New;1746428492696651185;274600000;214;27.55680918;
2821213;NO0011202772;97793;New;1746428492696675235;274700000;2902;27.55636256;
2821213;NO0011202772;98049;New;1746428492696675235;274700000;214;27.55632980;
3295743;CY0200352116;103937;New;1746428492338131259;1875500000;10;186.36789985;
3295743;CY0200352116;104193;New;1746428492338355630;1875500000;10;186.36800125;
3295743;CY0200352116;104449;New;1746428492348979657;1875500000;10;186.36810263;
3295743;CY0200352116;104705;New;1746428492359698749;1875500000;10;186.36820400;
3295743;CY0200352116;104961;New;1746428492370549173;1875500000;10;186.36830535;
3295743;CY0200352116;105217;New;1746428492381294983;1875500000;10;186.36840668;
3295743;CY0200352116;105473;New;1746428492392151217;1875500000;10;186.36850799;
3295743;CY0200352116;105729;New;1746428492402872183;1875500000;10;186.36860929;
3295743;CY0200352116;105985;New;1746428492413722127;1875500000;10;186.36871057;
3295743;CY0200352116;106241;New;1746428492424483058;1875500000;10;186.36881183;
3295743;CY0200352116;106497;New;1746428492435326942;1875500000;10;186.36891307;
3295743;CY0200352116;106753;New;1746428492446084111;1875500000;10;186.36901430;
3295743;CY0200352116;107009;New;1746428492456959014;1875500000;10;186.36911550;
3295743;CY0200352116;107265;New;1746428492467697656;1875500000;10;186.36921670;
3295743;CY0200352116;107521;New;1746428492478547736;1875500000;10;186.36931787;
3295743;CY0200352116;107777;New;1746428492489247447;1875500000;10;186.36941903;
3295743;CY0200352116;108033;New;1746428492500152871;1875500000;10;186.36952017;
3295743;CY0200352116;108289;New;1746428492510866980;1875500000;10;186.36962129;
3295743;CY0200352116;108545;New;1746428492521590240;1875500000;10;186.36972239;
3295743;CY0200352116;108801;New;1746428492521781217;1875500000;10;186.36982348;
3295743;CY0200352116;109057;New;1746428492532445112;1875500000;10;186.36992455;
3295743;CY0200352116;109313;New;1746428492543170100;1875500000;10;186.37002560;
3295743;CY0200352116;109569;New;1746428492554015071;1875500000;10;186.37012664;
3295743;CY0200352116;109825;New;1746428492564729279;1875500000;10;186.37022766;
3295743;CY0200352116;110081;New;1746428492575587374;1875500000;10;186.37032866;
3295743;CY0200352116;110337;New;1746428492586326055;1875500000;10;186.37042964;
3295743;CY0200352116;110593;New;1746428492597180227;1875500000;10;186.37053061;
3295743;CY0200352116;110849;New;1746428492607898860;1875500000;10;186.37063156;
3295743;CY0200352116;111105;New;1746428492695785360;1875500000;10;186.37073249;
2274211;NO0003078800;12801;New;1746428492677916660;766500000;244;76.95755463;
2274217;NO0003054108;27649;New;1746428492693252513;1927000000;2447;193.00223597;
2274217;NO0003054108;27905;New;1746428492693252513;1927000000;133;192.99990731;
2274161;LU0075646355;34305;New;1746428493207704883;1617000000;300;161.82617752;
2274161;LU0075646355;34561;New;1746428493207758106;1617000000;701;161.82370656;
2559769;NO0010161896;57857;New;1746428492863032607;2610000000;152;261.88985620;
2274281;NO0010310956;17665;New;1746428492958906830;5185000000;105;519.09021113;
3295743;CY0200352116;111361;New;1746428493514278543;1875500000;10;186.37083340;
3295743;CY0200352116;111617;New;1746428493525182853;1875500000;10;186.37093430;
3295743;CY0200352116;111873;New;1746428493535934958;1875500000;10;186.37103518;
3295743;CY0200352116;112129;New;1746428493546798792;1875500000;10;186.37113604;
3295743;CY0200352116;112385;New;1746428493557597818;1875500000;10;186.37123689;
3295743;CY0200352116;112641;New;1746428493568468309;1875500000;10;186.37133772;
3295743;CY0200352116;112897;New;1746428493579184899;1875500000;10;186.37143853;
3295743;CY0200352116;113153;New;1746428493589945877;1875500000;10;186.37153932;
3295743;CY0200352116;113409;New;1746428493590136057;1875500000;10;186.37164010;
3295743;CY0200352116;113665;New;1746428493600808949;1875500000;10;186.37174086;
3295743;CY0200352116;113921;New;1746428493611535947;1875500000;10;186.37184160;
3295743;CY0200352116;114177;New;1746428493622384832;1875500000;10;186.37194233;
3295743;CY0200352116;114433;New;1746428493633120438;1875500000;10;186.37204303;
3295743;CY0200352116;114689;New;1746428493643989996;1875500000;10;186.37214372;
3295743;CY0200352116;114945;New;1746428493654710632;1875500000;10;186.37224440;
3295743;CY0200352116;115201;New;1746428493665571592;1875500000;10;186.37234505;
2559769;NO0010161896;58113;New;1746428493694864845;2610000000;348;261.88065599;
2559769;NO0010161896;58369;New;1746428493694913366;2610000000;500;261.86776545;
2821213;NO0011202772;98305;New;1746428493589239934;274900000;3000;27.55597902;
3295743;CY0200352116;115457;New;1746428493676325632;1875500000;10;186.37244569;
3295743;CY0200352116;115713;New;1746428494063648108;1875500000;10;186.37254631;
3295743;CY0200352116;115969;New;1746428494074440745;1875500000;10;186.37264692;
3295743;CY0200352116;116225;New;1746428494130613268;1875500000;10;186.37274751;
3295743;CY0200352116;116481;New;1746428494130613268;1875500000;990;186.38262127;
3295743;CY0200352116;116737;New;1746428494141383594;1875500000;10;186.38272016;
3295743;CY0200352116;116993;New;1746428494141567209;1875500000;10;186.38281904;
3295743;CY0200352116;117249;New;1746428494152259961;1875500000;10;186.38291789;
3295743;CY0200352116;117505;New;1746428494162996098;1875500000;10;186.38301673;
3295743;CY0200352116;117761;New;1746428494173855600;1875500000;10;186.38311556;
3295743;CY0200352116;118017;New;1746428494184583638;1875500000;10;186.38321436;
3295743;CY0200352116;118273;New;1746428494195447083;1875500000;10;186.38331315;
3295743;CY0200352116;118529;New;1746428494231208720;1875500000;10;186.38341193;
2559769;NO0010161896;58625;New;1746428493911844498;2610000000;136;261.86432425;
2559769;NO0010161896;58881;New;1746428494501520477;2610000000;182;261.85976158;
2559769;NO0010161896;59137;New;1746428494501585176;2610000000;182;261.85524683;
2559769;NO0010161896;59393;New;1746428494501632246;2610000000;500;261.84308427;
2274161;LU0075646355;34817;New;1746428494454039716;1618000000;151;161.82360698;
3295743;CY0200352116;118785;New;1746428494581251519;1875500000;10;186.38351068;
3295743;CY0200352116;119041;New;1746428494598322790;1875500000;10;186.38360942;
3295743;CY0200352116;119297;New;1746428494634003575;1875500000;10;186.38370815;
2559769;NO0010161896;59649;New;1746428494636618560;2610000000;333;261.83517412;
2559769;NO0010161896;59905;New;1746428494636670317;2610000000;167;261.83126279;
3295743;CY0200352116;119553;New;1746428495039071017;1875500000;10;186.38380685;
3295743;CY0200352116;119809;New;1746428495049965064;1875500000;10;186.38390554;
3295743;CY0200352116;120065;New;1746428495060697640;1875500000;10;186.38400421;
3295743;CY0200352116;120321;New;1746428495071596571;1875500000;10;186.38410287;
3295743;CY0200352116;120577;New;1746428495082806031;1875500000;10;186.38420151;
3295743;CY0200352116;120833;New;1746428495094133258;1875500000;10;186.38430013;
3295743;CY0200352116;121089;New;1746428495105323781;1875500000;10;186.38439874;
3295743;CY0200352116;121345;New;1746428495116202348;1875500000;10;186.38449733;
3295743;CY0200352116;121601;New;1746428495209355048;1875500000;10;186.38459590;
2821213;NO0011202772;98561;New;1746428495453765329;275000000;220;27.55595731;
2821213;NO0011202772;98817;New;1746428495453765329;275000000;2000;27.55576079;
2821213;NO0011202772;99073;New;1746428495453765329;275000000;214;27.55573985;
2821213;NO0011202772;99329;New;1746428495453765329;275000000;2640;27.55548274;
2821213;NO0011202772;99585;New;1746428495453812463;275100000;2902;27.55525329;
2821213;NO0011202772;99841;New;1746428495453812463;275100000;213;27.55523654;
2821213;NO0011202772;100097;New;1746428495472442767;275300000;2299;27.55513611;
2274230;NO0010196140;111361;New;1746428495362631527;140650000;250;13.90629959;
2274230;NO0010196140;111617;New;1746428495362682249;140650000;475;13.90633564;
2274230;NO0010196140;111873;New;1746428495362695009;140650000;475;13.90637168;
2274230;NO0010196140;112129;New;1746428495365389671;140950000;5645;13.90687943;
3295743;CY0200352116;121857;New;1746428495447003544;1875500000;10;186.38469446;
3295743;CY0200352116;122113;New;1746428495457757708;1875500000;10;186.38479299;
3295743;CY0200352116;122369;New;1746428495468635439;1875500000;10;186.38489152;
3295743;CY0200352116;122625;New;1746428495645958268;1875500000;10;186.38499002;
3295743;CY0200352116;122881;New;1746428495656854610;1875500000;10;186.38508851;
3295743;CY0200352116;123137;New;1746428495667613881;1875500000;10;186.38518699;
3295743;CY0200352116;123393;New;1746428495678486458;1875500000;10;186.38528544;
3295743;CY0200352116;123649;New;1746428495689234332;1875500000;10;186.38538388;
3295743;CY0200352116;123905;New;1746428495700099568;1875500000;10;186.38548230;
3295743;CY0200352116;124161;New;1746428495710831754;1875500000;10;186.38558071;
3295743;CY0200352116;124417;New;1746428495721698450;1875500000;10;186.38567910;
3295743;CY0200352116;124673;New;1746428495732426144;1875500000;10;186.38577747;
3295743;CY0200352116;124929;New;1746428495743296571;1875500000;10;186.38587583;
3295743;CY0200352116;125185;New;1746428495754045200;1875500000;10;186.38597417;
3295743;CY0200352116;125441;New;1746428495764966900;1875500000;10;186.38607249;
3295743;CY0200352116;125697;New;1746428495775848156;1875500000;10;186.38617080;
3295743;CY0200352116;125953;New;1746428495786706081;1875500000;10;186.38626909;
3295743;CY0200352116;126209;New;1746428495787755835;1875500000;10;186.38636736;
3295743;CY0200352116;126465;New;1746428495869410172;1875500000;10;186.38646562;
2821213;NO0011202772;100353;New;1746428496142720945;275500000;11243;27.55503807;
2821213;NO0011202772;100609;New;1746428496142739851;275500000;11107;27.55494483;
2821213;NO0011202772;100865;New;1746428496142739851;275500000;213;27.55494307;
2821213;NO0011202772;101121;New;1746428496143141294;275600000;213;27.55494487;
2821213;NO0011202772;101377;New;1746428496143556027;275700000;213;27.55495020;
2274236;NO0010096985;133889;New;1746428496142953639;2350000000;46;234.80545527;
2274236;NO0010096985;134145;New;1746428496142953639;2350000000;788;234.80599499;
2274236;NO0010096985;134401;New;1746428496142953639;2350000000;105;234.80606668;
2274236;NO0010096985;134657;New;1746428496142953639;2350000000;315;234.80628144;
3918232;SGXZ69436764;26881;New;1746428495950439054;1095000000;200;108.36485931;
3918232;SGXZ69436764;27137;New;1746428496013392044;1095000000;473;108.40168015;
3295743;CY0200352116;126721;New;1746428495985824872;1875500000;10;186.38656386;
3295743;CY0200352116;126977;New;1746428495996710924;1875500000;10;186.38666208;
3295743;CY0200352116;127233;New;1746428496124826706;1875500000;10;186.38676029;
3295743;CY0200352116;127489;New;1746428496135732935;1875500000;10;186.38685848;
3295743;CY0200352116;127745;New;1746428496180081541;1875000000;50;186.38732809;
2274277;NO0010345853;76545;New;1746428496135927151;2188000000;141;217.73596578;
2274277;NO0010345853;76801;New;1746428496143903919;2190000000;433;217.74322890;
2274230;NO0010196140;112385;New;1746428496804756074;140900000;1200;13.90698416;
2274230;NO0010196140;112641;New;1746428496804774208;140950000;2640;13.90722042;
2274230;NO0010196140;112897;New;1746428496804907966;141050000;20000;13.90908546;
2274230;NO0010196140;113153;New;1746428496805012848;141100000;5567;13.90961144;
3295743;CY0200352116;128001;New;1746428496481111125;1875500000;10;186.38742618;
3295743;CY0200352116;128257;New;1746428496481111125;1875500000;36;186.38777917;
3295743;CY0200352116;128513;New;1746428496489951249;1875500000;10;186.38787719;
3295743;CY0200352116;128769;New;1746428496492022364;1875500000;10;186.38797519;
3295743;CY0200352116;129025;New;1746428496500714889;1875500000;10;186.38807317;
3295743;CY0200352116;129281;New;1746428496511581605;1875500000;10;186.38817114;
3295743;CY0200352116;129537;New;1746428496522307337;1875500000;10;186.38826909;
3295743;CY0200352116;129793;New;1746428496533197225;1875500000;10;186.38836703;
3295743;CY0200352116;130049;New;1746428496543973742;1875500000;10;186.38846494;
3295743;CY0200352116;130305;New;1746428496554833969;1875500000;10;186.38856284;
3295743;CY0200352116;130561;New;1746428496565562025;1875500000;10;186.38866073;
3295743;CY0200352116;130817;New;1746428496576426978;1875500000;10;186.38875860;
3295743;CY0200352116;131073;New;1746428496587153070;1875500000;10;186.38885645;
3295743;CY0200352116;131329;New;1746428496598030977;1875500000;10;186.38895428;
3295743;CY0200352116;131585;New;1746428496608763416;1875500000;10;186.38905210;
3295743;CY0200352116;131841;New;1746428496619619973;1875500000;10;186.38914990;
3295743;CY0200352116;132097;New;1746428496630348397;1875500000;10;186.38924769;
3295743;CY0200352116;132353;New;1746428496630543004;1875500000;10;186.38934546;
3295743;CY0200352116;132609;New;1746428496641080676;1875500000;10;186.38944321;
3295743;CY0200352116;132865;New;1746428496651933593;1875500000;10;186.38954095;
3295743;CY0200352116;133121;New;1746428496662649686;1875500000;10;186.38963866;
3295743;CY0200352116;133377;New;1746428496673496481;1875500000;10;186.38973637;
3295743;CY0200352116;133633;New;1746428497095159456;1875500000;10;186.38983405;
3295743;CY0200352116;133889;New;1746428497095159456;1875500000;590;186.39556860;
3295743;CY0200352116;134145;New;1746428497111098357;1878000000;100;186.39674421;
3295743;CY0200352116;134401;New;1746428497123907664;1875500000;240;186.39905642;
3295743;CY0200352116;134657;New;1746428497140241086;1875500000;10;186.39915256;
3295743;CY0200352116;134913;New;1746428497140429946;1875500000;10;186.39924869;
3295743;CY0200352116;135169;New;1746428497167733202;1875500000;130;186.40049685;
3295743;CY0200352116;135425;New;1746428497167733202;1875500000;340;186.40374852;
3295743;CY0200352116;135681;New;1746428497178563497;1875500000;10;186.40384388;
3295743;CY0200352116;135937;New;1746428497178753184;1875500000;10;186.40393923;
2559769;NO0010161896;60161;New;1746428497186837546;2610000000;500;261.81976825;
2559769;NO0010161896;60417;New;1746428497186837546;2610000000;3000;261.75696519;
2559769;NO0010161896;60673;New;1746428497186899030;2610000000;500;261.74742177;
2559769;NO0010161896;60929;New;1746428497280786932;2610000000;369;261.74053163;
2559769;NO0010161896;61185;New;1746428497280838451;2610000000;131;261.73811599;
2559769;NO0010161896;61441;New;1746428497297750929;2610000000;11;261.73791387;
2559769;NO0010161896;61697;New;1746428497388475065;2610000000;183;261.73456744;
2718820;NO0011082075;57601;New;1746428497203576873;780000000;30;77.93364339;
2718820;NO0011082075;57857;New;1746428497203650691;780000000;909;77.93443067;
2718820;NO0011082075;58113;New;1746428497203663240;781000000;400;77.93529059;
2559769;NO0010161896;61953;New;1746428497412011720;2610000000;306;261.72903908;
2559769;NO0010161896;62209;New;1746428497501494091;2610000000;500;261.72018271;
2559769;NO0010161896;62465;New;1746428497501494091;2610000000;3;261.72013022;
2559769;NO0010161896;62721;New;1746428497501777239;2610000000;500;261.71148769;
2559769;NO0010161896;62977;New;1746428497555676182;2610000000;500;261.70305014;
2559769;NO0010161896;63233;New;1746428497628231841;2610000000;170;261.70022678;
3295743;CY0200352116;136193;New;1746428498914010905;1875000000;88;186.40474099;
3295743;CY0200352116;136449;New;1746428498914090344;1875000000;164;186.40623205;
3295743;CY0200352116;136705;New;1746428498914090344;1875500000;10;186.40632699;
3295743;CY0200352116;136961;New;1746428498930337500;1875000000;200;186.40813956;
3295743;CY0200352116;137217;New;1746428498941046547;1875500000;10;186.40823418;
3295743;CY0200352116;137473;New;1746428498941228680;1875500000;10;186.40832878;
3295743;CY0200352116;137729;New;1746428498951834871;1875500000;10;186.40842336;
3295743;CY0200352116;137985;New;1746428498962738169;1875500000;10;186.40851793;
3295743;CY0200352116;138241;New;1746428498973501605;1875500000;10;186.40861248;
3295743;CY0200352116;138497;New;1746428498984381213;1875500000;10;186.40870701;
3295743;CY0200352116;138753;New;1746428498995117042;1875500000;10;186.40880153;
3295743;CY0200352116;139009;New;1746428499005992944;1875500000;10;186.40889604;
3295743;CY0200352116;139265;New;1746428499016737502;1875500000;10;186.40899053;
3295743;CY0200352116;139521;New;1746428499027619794;1875500000;10;186.40908500;
3295743;CY0200352116;139777;New;1746428499038359429;1875500000;10;186.40917946;
3295743;CY0200352116;140033;New;1746428499049274323;1875500000;10;186.40927390;
3295743;CY0200352116;140289;New;1746428499059991844;1875500000;10;186.40936833;
3295743;CY0200352116;140545;New;1746428499070852841;1875500000;10;186.40946274;
3295743;CY0200352116;140801;New;1746428499081571653;1875500000;10;186.40955713;
3295743;CY0200352116;141057;New;1746428499092429213;1875500000;10;186.40965151;
3295743;CY0200352116;141313;New;1746428499103145412;1875500000;10;186.40974587;
3295743;CY0200352116;141569;New;1746428499114025066;1875500000;10;186.40984022;
3295743;CY0200352116;141825;New;1746428499124761138;1875500000;10;186.40993456;
3295743;CY0200352116;142081;New;1746428499124951565;1875500000;10;186.41002887;
3295743;CY0200352116;142337;New;1746428499135492282;1875500000;10;186.41012317;
3295743;CY0200352116;142593;New;1746428499146333456;1875500000;10;186.41021746;
3295743;CY0200352116;142849;New;1746428499157064170;1875500000;10;186.41031173;
3295743;CY0200352116;143105;New;1746428499167928240;1875500000;10;186.41040598;
3295743;CY0200352116;143361;New;1746428499178656705;1875500000;10;186.41050022;
3295743;CY0200352116;143617;New;1746428499189538785;1875500000;10;186.41059445;
3295743;CY0200352116;143873;New;1746428499200257338;1875500000;10;186.41068865;
3295743;CY0200352116;144129;New;1746428499211121408;1875500000;10;186.41078285;
3295743;CY0200352116;144385;New;1746428499221839579;1875500000;10;186.41087702;
3295743;CY0200352116;144641;New;1746428499232687376;1875500000;10;186.41097118;
3295743;CY0200352116;144897;New;1746428499243399813;1875500000;10;186.41106533;
3295743;CY0200352116;145153;New;1746428499254259604;1875500000;10;186.41115946;
